"","date","state","cases","deaths","new_cases","new_deaths","mask_mandate"
"22210","2021-09-16","North Carolina",1323497,15541,6181,119,"no"
"22211","2021-09-17","North Carolina",1332544,15636,9047,95,"no"
"22212","2021-09-18","North Carolina",1332544,15636,0,0,"no"
"22213","2021-09-19","North Carolina",1332544,15636,0,0,"no"
"22214","2021-09-20","North Carolina",1348543,15793,15999,157,"no"
"22215","2021-09-21","North Carolina",1353006,15829,4463,36,"no"
"22216","2021-09-22","North Carolina",1359303,15964,6297,135,"no"
"22217","2021-09-23","North Carolina",1365428,16036,6125,72,"no"
"22218","2021-09-24","North Carolina",1371147,16126,5719,90,"no"
"22219","2021-09-25","North Carolina",1371147,16126,0,0,"no"
"22220","2021-09-26","North Carolina",1371147,16126,0,0,"no"
"22221","2021-09-27","North Carolina",1384599,16253,13452,127,"no"
"22222","2021-09-28","North Carolina",1388006,16305,3407,52,"no"
"22223","2021-09-29","North Carolina",1392586,16461,4580,156,"no"
"22224","2021-09-30","North Carolina",1397529,16541,4943,80,"no"
"22225","2021-10-01","North Carolina",1402049,16625,4520,84,"no"
"22226","2021-10-02","North Carolina",1402125,16625,76,0,"no"
"22227","2021-10-03","North Carolina",1402125,16625,0,0,"no"
"22228","2021-10-04","North Carolina",1413234,16736,11109,111,"no"
"22229","2021-10-05","North Carolina",1415881,16829,2647,93,"no"
"22230","2021-10-06","North Carolina",1419463,16962,3582,133,"no"
"22231","2021-10-07","North Carolina",1423325,17040,3862,78,"no"
"22232","2021-10-08","North Carolina",1427236,17121,3911,81,"no"
"22233","2021-10-09","North Carolina",1427236,17121,0,0,"no"
"22234","2021-10-10","North Carolina",1427236,17121,0,0,"no"
"22235","2021-10-11","North Carolina",1436863,17223,9627,102,"no"
"22236","2021-10-12","North Carolina",1439167,17250,2304,27,"no"
"22237","2021-10-13","North Carolina",1442469,17349,3302,99,"no"
"22238","2021-10-14","North Carolina",1446043,17428,3574,79,"no"
"22239","2021-10-15","North Carolina",1449002,17472,2959,44,"no"
"22240","2021-10-16","North Carolina",1449002,17472,0,0,"no"
"22241","2021-10-17","North Carolina",1449002,17472,0,0,"no"
"22242","2021-10-18","North Carolina",1455962,17553,6960,81,"no"
"22243","2021-10-19","North Carolina",1457389,17593,1427,40,"no"
"22244","2021-10-20","North Carolina",1460052,17657,2663,64,"no"
"22245","2021-10-21","North Carolina",1462963,17713,2911,56,"no"
"22246","2021-10-22","North Carolina",1465638,17783,2675,70,"no"
"22247","2021-10-23","North Carolina",1465671,17783,33,0,"no"
"22248","2021-10-24","North Carolina",1465671,17783,0,0,"no"
"22249","2021-10-25","North Carolina",1471333,17885,5662,102,"no"
"22250","2021-10-26","North Carolina",1472579,17906,1246,21,"no"
"22251","2021-10-27","North Carolina",1474856,17953,2277,47,"no"
"22252","2021-10-28","North Carolina",1477433,18001,2577,48,"no"
"22253","2021-10-29","North Carolina",1479634,18068,2201,67,"no"
"22254","2021-10-30","North Carolina",1479668,18068,34,0,"no"
"22255","2021-10-31","North Carolina",1479668,18068,0,0,"no"
"22256","2021-11-01","North Carolina",1484557,18122,4889,54,"no"
"22257","2021-11-02","North Carolina",1485692,18148,1135,26,"no"
"22258","2021-11-03","North Carolina",1487237,18208,1545,60,"no"
"22259","2021-11-04","North Carolina",1489294,18228,2057,20,"no"
"22260","2021-11-05","North Carolina",1491128,18264,1834,36,"no"
"22261","2021-11-06","North Carolina",1491130,18264,2,0,"no"
"22262","2021-11-07","North Carolina",1491130,18264,0,0,"no"
"22263","2021-11-08","North Carolina",1495295,18329,4165,65,"no"
"22264","2021-11-09","North Carolina",1497516,18356,2221,27,"no"
"22265","2021-11-10","North Carolina",1499708,18391,2192,35,"no"
"22266","2021-11-11","North Carolina",1499873,18391,165,0,"no"
"22267","2021-11-12","North Carolina",1503936,18431,4063,40,"no"
"22268","2021-11-13","North Carolina",1503936,18431,0,0,"no"
"22269","2021-11-14","North Carolina",1503936,18431,0,0,"no"
"22270","2021-11-15","North Carolina",1508222,18456,4286,25,"no"
"22271","2021-11-16","North Carolina",1510009,18482,1787,26,"no"
"22272","2021-11-17","North Carolina",1512266,18534,2257,52,"no"
"22273","2021-11-18","North Carolina",1514733,18583,2467,49,"no"
"22274","2021-11-19","North Carolina",1517098,18617,2365,34,"no"
"22275","2021-11-20","North Carolina",1517098,18617,0,0,"no"
"22276","2021-11-21","North Carolina",1517098,18617,0,0,"no"
"22277","2021-11-22","North Carolina",1522526,18650,5428,33,"no"
"22278","2021-11-23","North Carolina",1523894,18662,1368,12,"no"
"22279","2021-11-24","North Carolina",1525775,18696,1881,34,"no"
"22280","2021-11-25","North Carolina",1526197,18699,422,3,"no"
"22281","2021-11-26","North Carolina",1526197,18699,0,0,"no"
"22282","2020-03-11","North Dakota",1,0,0,0,"no"
"22283","2020-03-12","North Dakota",1,0,0,0,"no"
"22284","2020-03-13","North Dakota",1,0,0,0,"no"
"22285","2020-03-14","North Dakota",1,0,0,0,"no"
"22286","2020-03-15","North Dakota",1,0,0,0,"no"
"22287","2020-03-16","North Dakota",1,0,0,0,"no"
"22288","2020-03-17","North Dakota",5,0,4,0,"no"
"22289","2020-03-18","North Dakota",7,0,2,0,"no"
"22290","2020-03-19","North Dakota",19,0,12,0,"no"
"22291","2020-03-20","North Dakota",27,0,8,0,"no"
"22292","2020-03-21","North Dakota",28,0,1,0,"no"
"22293","2020-03-22","North Dakota",30,0,2,0,"no"
"22294","2020-03-23","North Dakota",32,0,2,0,"no"
"22295","2020-03-24","North Dakota",37,0,5,0,"no"
"22296","2020-03-25","North Dakota",45,0,8,0,"no"
"22297","2020-03-26","North Dakota",58,0,13,0,"no"
"22298","2020-03-27","North Dakota",68,1,10,1,"no"
"22299","2020-03-28","North Dakota",93,1,25,0,"no"
"22300","2020-03-29","North Dakota",97,1,4,0,"no"
"22301","2020-03-30","North Dakota",109,3,12,2,"no"
"22302","2020-03-31","North Dakota",126,3,17,0,"no"
"22303","2020-04-01","North Dakota",147,3,21,0,"no"
"22304","2020-04-02","North Dakota",159,3,12,0,"no"
"22305","2020-04-03","North Dakota",173,3,14,0,"no"
"22306","2020-04-04","North Dakota",186,3,13,0,"no"
"22307","2020-04-05","North Dakota",207,3,21,0,"no"
"22308","2020-04-06","North Dakota",225,3,18,0,"no"
"22309","2020-04-07","North Dakota",237,4,12,1,"no"
"22310","2020-04-08","North Dakota",251,4,14,0,"no"
"22311","2020-04-09","North Dakota",269,5,18,1,"no"
"22312","2020-04-10","North Dakota",278,7,9,2,"no"
"22313","2020-04-11","North Dakota",293,7,15,0,"no"
"22314","2020-04-12","North Dakota",308,8,15,1,"no"
"22315","2020-04-13","North Dakota",331,9,23,1,"no"
"22316","2020-04-14","North Dakota",341,9,10,0,"no"
"22317","2020-04-15","North Dakota",365,9,24,0,"no"
"22318","2020-04-16","North Dakota",393,9,28,0,"no"
"22319","2020-04-17","North Dakota",439,9,46,0,"no"
"22320","2020-04-18","North Dakota",528,9,89,0,"no"
"22321","2020-04-19","North Dakota",585,10,57,1,"no"
"22322","2020-04-20","North Dakota",627,13,42,3,"no"
"22323","2020-04-21","North Dakota",644,13,17,0,"no"
"22324","2020-04-22","North Dakota",679,14,35,1,"no"
"22325","2020-04-23","North Dakota",709,15,30,1,"no"
"22326","2020-04-24","North Dakota",748,15,39,0,"no"
"22327","2020-04-25","North Dakota",803,16,55,1,"no"
"22328","2020-04-26","North Dakota",867,17,64,1,"no"
"22329","2020-04-27","North Dakota",942,19,75,2,"no"
"22330","2020-04-28","North Dakota",991,19,49,0,"no"
"22331","2020-04-29","North Dakota",1033,19,42,0,"no"
"22332","2020-04-30","North Dakota",1067,19,34,0,"no"
"22333","2020-05-01","North Dakota",1107,23,40,4,"no"
"22334","2020-05-02","North Dakota",1153,24,46,1,"no"
"22335","2020-05-03","North Dakota",1191,25,38,1,"no"
"22336","2020-05-04","North Dakota",1225,25,34,0,"no"
"22337","2020-05-05","North Dakota",1266,25,41,0,"no"
"22338","2020-05-06","North Dakota",1323,31,57,6,"no"
"22339","2020-05-07","North Dakota",1371,31,48,0,"no"
"22340","2020-05-08","North Dakota",1425,33,54,2,"no"
"22341","2020-05-09","North Dakota",1464,35,39,2,"no"
"22342","2020-05-10","North Dakota",1491,35,27,0,"no"
"22343","2020-05-11","North Dakota",1518,36,27,1,"no"
"22344","2020-05-12","North Dakota",1571,38,53,2,"no"
"22345","2020-05-13","North Dakota",1647,40,76,2,"no"
"22346","2020-05-14","North Dakota",1712,40,65,0,"no"
"22347","2020-05-15","North Dakota",1761,42,49,2,"no"
"22348","2020-05-16","North Dakota",1848,42,87,0,"no"
"22349","2020-05-17","North Dakota",1900,43,52,1,"no"
"22350","2020-05-18","North Dakota",1931,44,31,1,"no"
"22351","2020-05-19","North Dakota",1994,45,63,1,"no"
"22352","2020-05-20","North Dakota",2095,49,101,4,"no"
"22353","2020-05-21","North Dakota",2229,51,134,2,"no"
"22354","2020-05-22","North Dakota",2317,52,88,1,"no"
"22355","2020-05-23","North Dakota",2365,52,48,0,"no"
"22356","2020-05-24","North Dakota",2418,53,53,1,"no"
"22357","2020-05-25","North Dakota",2457,54,39,1,"no"
"22358","2020-05-26","North Dakota",2422,54,-35,0,"no"
"22359","2020-05-27","North Dakota",2442,59,20,5,"no"
"22360","2020-05-28","North Dakota",2484,60,42,1,"no"
"22361","2020-05-29","North Dakota",2523,62,39,2,"no"
"22362","2020-05-30","North Dakota",2557,63,34,1,"no"
"22363","2020-05-31","North Dakota",2580,64,23,1,"no"
"22364","2020-06-01","North Dakota",2628,64,48,0,"no"
"22365","2020-06-02","North Dakota",2649,68,21,4,"no"
"22366","2020-06-03","North Dakota",2682,69,33,1,"no"
"22367","2020-06-04","North Dakota",2709,69,27,0,"no"
"22368","2020-06-05","North Dakota",2748,74,39,5,"no"
"22369","2020-06-06","North Dakota",2819,75,71,1,"no"
"22370","2020-06-07","North Dakota",2864,75,45,0,"no"
"22371","2020-06-08","North Dakota",2883,75,19,0,"no"
"22372","2020-06-09","North Dakota",2904,75,21,0,"no"
"22373","2020-06-10","North Dakota",2944,76,40,1,"no"
"22374","2020-06-11","North Dakota",2983,77,39,1,"no"
"22375","2020-06-12","North Dakota",3019,77,36,0,"no"
"22376","2020-06-13","North Dakota",3061,77,42,0,"no"
"22377","2020-06-14","North Dakota",3083,77,22,0,"no"
"22378","2020-06-15","North Dakota",3104,77,21,0,"no"
"22379","2020-06-16","North Dakota",3127,77,23,0,"no"
"22380","2020-06-17","North Dakota",3170,78,43,1,"no"
"22381","2020-06-18","North Dakota",3199,81,29,3,"no"
"22382","2020-06-19","North Dakota",3232,82,33,1,"no"
"22383","2020-06-20","North Dakota",3257,82,25,0,"no"
"22384","2020-06-21","North Dakota",3294,83,37,1,"no"
"22385","2020-06-22","North Dakota",3319,83,25,0,"no"
"22386","2020-06-23","North Dakota",3326,84,7,1,"no"
"22387","2020-06-24","North Dakota",3370,86,44,2,"no"
"22388","2020-06-25","North Dakota",3402,87,32,1,"no"
"22389","2020-06-26","North Dakota",3430,87,28,0,"no"
"22390","2020-06-27","North Dakota",3467,87,37,0,"no"
"22391","2020-06-28","North Dakota",3504,88,37,1,"no"
"22392","2020-06-29","North Dakota",3548,88,44,0,"no"
"22393","2020-06-30","North Dakota",3585,88,37,0,"no"
"22394","2020-07-01","North Dakota",3624,89,39,1,"no"
"22395","2020-07-02","North Dakota",3666,89,42,0,"no"
"22396","2020-07-03","North Dakota",3731,89,65,0,"no"
"22397","2020-07-04","North Dakota",3788,89,57,0,"no"
"22398","2020-07-05","North Dakota",3825,89,37,0,"no"
"22399","2020-07-06","North Dakota",3858,89,33,0,"no"
"22400","2020-07-07","North Dakota",3903,89,45,0,"no"
"22401","2020-07-08","North Dakota",3975,89,72,0,"no"
"22402","2020-07-09","North Dakota",4074,89,99,0,"no"
"22403","2020-07-10","North Dakota",4158,89,84,0,"no"
"22404","2020-07-11","North Dakota",4247,91,89,2,"no"
"22405","2020-07-12","North Dakota",4338,91,91,0,"no"
"22406","2020-07-13","North Dakota",4446,91,108,0,"no"
"22407","2020-07-14","North Dakota",4497,92,51,1,"no"
"22408","2020-07-15","North Dakota",4569,92,72,0,"no"
"22409","2020-07-16","North Dakota",4672,93,103,1,"no"
"22410","2020-07-17","North Dakota",4796,94,124,1,"no"
"22411","2020-07-18","North Dakota",4911,94,115,0,"no"
"22412","2020-07-19","North Dakota",5023,96,112,2,"no"
"22413","2020-07-20","North Dakota",5130,97,107,1,"no"
"22414","2020-07-21","North Dakota",5211,98,81,1,"no"
"22415","2020-07-22","North Dakota",5371,100,160,2,"no"
"22416","2020-07-23","North Dakota",5497,101,126,1,"no"
"22417","2020-07-24","North Dakota",5618,103,121,2,"no"
"22418","2020-07-25","North Dakota",5740,103,122,0,"no"
"22419","2020-07-26","North Dakota",5880,103,140,0,"no"
"22420","2020-07-27","North Dakota",5990,103,110,0,"no"
"22421","2020-07-28","North Dakota",6145,104,155,1,"no"
"22422","2020-07-29","North Dakota",6231,106,86,2,"no"
"22423","2020-07-30","North Dakota",6305,107,74,1,"no"
"22424","2020-07-31","North Dakota",6473,107,168,0,"no"
"22425","2020-08-01","North Dakota",6606,107,133,0,"no"
"22426","2020-08-02","North Dakota",6664,109,58,2,"no"
"22427","2020-08-03","North Dakota",6789,109,125,0,"no"
"22428","2020-08-04","North Dakota",6937,111,148,2,"no"
"22429","2020-08-05","North Dakota",7061,112,124,1,"no"
"22430","2020-08-06","North Dakota",7181,113,120,1,"no"
"22431","2020-08-07","North Dakota",7331,114,150,1,"no"
"22432","2020-08-08","North Dakota",7512,116,181,2,"no"
"22433","2020-08-09","North Dakota",7600,116,88,0,"no"
"22434","2020-08-10","North Dakota",7717,117,117,1,"no"
"22435","2020-08-11","North Dakota",7889,122,172,5,"no"
"22436","2020-08-12","North Dakota",7974,124,85,2,"no"
"22437","2020-08-13","North Dakota",8175,124,201,0,"no"
"22438","2020-08-14","North Dakota",8326,125,151,1,"no"
"22439","2020-08-15","North Dakota",8448,125,122,0,"no"
"22440","2020-08-16","North Dakota",8591,129,143,4,"no"
"22441","2020-08-17","North Dakota",8651,130,60,1,"no"
"22442","2020-08-18","North Dakota",8786,132,135,2,"no"
"22443","2020-08-19","North Dakota",8972,134,186,2,"no"
"22444","2020-08-20","North Dakota",9246,134,274,0,"no"
"22445","2020-08-21","North Dakota",9478,136,232,2,"no"
"22446","2020-08-22","North Dakota",9740,139,262,3,"no"
"22447","2020-08-23","North Dakota",9880,140,140,1,"no"
"22448","2020-08-24","North Dakota",10004,141,124,1,"no"
"22449","2020-08-25","North Dakota",10233,142,229,1,"no"
"22450","2020-08-26","North Dakota",10471,142,238,0,"no"
"22451","2020-08-27","North Dakota",10804,143,333,1,"no"
"22452","2020-08-28","North Dakota",11114,143,310,0,"no"
"22453","2020-08-29","North Dakota",11488,145,374,2,"no"
"22454","2020-08-30","North Dakota",11706,146,218,1,"no"
"22455","2020-08-31","North Dakota",11820,147,114,1,"no"
"22456","2020-09-01","North Dakota",12004,149,184,2,"no"
"22457","2020-09-02","North Dakota",12271,152,267,3,"no"
"22458","2020-09-03","North Dakota",12633,154,362,2,"no"
"22459","2020-09-04","North Dakota",12977,154,344,0,"no"
"22460","2020-09-05","North Dakota",13338,159,361,5,"no"
"22461","2020-09-06","North Dakota",13635,160,297,1,"no"
"22462","2020-09-07","North Dakota",13805,160,170,0,"no"
"22463","2020-09-08","North Dakota",13876,160,71,0,"no"
"22464","2020-09-09","North Dakota",14114,161,238,1,"no"
"22465","2020-09-10","North Dakota",14446,163,332,2,"no"
"22466","2020-09-11","North Dakota",14687,167,241,4,"no"
"22467","2020-09-12","North Dakota",15154,170,467,3,"no"
"22468","2020-09-13","North Dakota",15580,171,426,1,"no"
"22469","2020-09-14","North Dakota",15834,173,254,2,"no"
"22470","2020-09-15","North Dakota",16067,175,233,2,"no"
"22471","2020-09-16","North Dakota",16336,180,269,5,"no"
"22472","2020-09-17","North Dakota",16726,185,390,5,"no"
"22473","2020-09-18","North Dakota",17233,187,507,2,"no"
"22474","2020-09-19","North Dakota",17610,195,377,8,"no"
"22475","2020-09-20","North Dakota",17961,195,351,0,"no"
"22476","2020-09-21","North Dakota",18247,196,286,1,"no"
"22477","2020-09-22","North Dakota",18511,199,264,3,"no"
"22478","2020-09-23","North Dakota",18984,206,473,7,"no"
"22479","2020-09-24","North Dakota",19454,215,470,9,"no"
"22480","2020-09-25","North Dakota",19888,222,434,7,"no"
"22481","2020-09-26","North Dakota",20383,230,495,8,"no"
"22482","2020-09-27","North Dakota",20727,234,344,4,"no"
"22483","2020-09-28","North Dakota",20986,237,259,3,"no"
"22484","2020-09-29","North Dakota",21404,242,418,5,"no"
"22485","2020-09-30","North Dakota",21849,250,445,8,"no"
"22486","2020-10-01","North Dakota",22221,259,372,9,"no"
"22487","2020-10-02","North Dakota",22697,267,476,8,"no"
"22488","2020-10-03","North Dakota",23137,274,440,7,"no"
"22489","2020-10-04","North Dakota",23553,277,416,3,"no"
"22490","2020-10-05","North Dakota",23865,280,312,3,"no"
"22491","2020-10-06","North Dakota",24368,284,503,4,"no"
"22492","2020-10-07","North Dakota",24861,308,493,24,"no"
"22493","2020-10-08","North Dakota",25388,314,527,6,"no"
"22494","2020-10-09","North Dakota",26044,325,656,11,"no"
"22495","2020-10-10","North Dakota",26632,340,588,15,"no"
"22496","2020-10-11","North Dakota",27269,343,637,3,"no"
"22497","2020-10-12","North Dakota",27742,350,473,7,"no"
"22498","2020-10-13","North Dakota",28250,362,508,12,"no"
"22499","2020-10-14","North Dakota",28952,370,702,8,"no"
"22500","2020-10-15","North Dakota",29658,375,706,5,"no"
"22501","2020-10-16","North Dakota",30522,393,864,18,"no"
"22502","2020-10-17","North Dakota",31266,404,744,11,"no"
"22503","2020-10-18","North Dakota",31983,409,717,5,"no"
"22504","2020-10-19","North Dakota",32642,413,659,4,"no"
"22505","2020-10-20","North Dakota",33671,417,1029,4,"no"
"22506","2020-10-21","North Dakota",34170,427,499,10,"no"
"22507","2020-10-22","North Dakota",35057,436,887,9,"no"
"22508","2020-10-23","North Dakota",35944,445,887,9,"no"
"22509","2020-10-24","North Dakota",36879,453,935,8,"no"
"22510","2020-10-25","North Dakota",37724,461,845,8,"no"
"22511","2020-10-26","North Dakota",38246,466,522,5,"no"
"22512","2020-10-27","North Dakota",39135,481,889,15,"no"
"22513","2020-10-28","North Dakota",39912,493,777,12,"no"
"22514","2020-10-29","North Dakota",41135,504,1223,11,"no"
"22515","2020-10-30","North Dakota",42488,517,1353,13,"no"
"22516","2020-10-31","North Dakota",43921,529,1433,12,"no"
"22517","2020-11-01","North Dakota",45048,536,1127,7,"no"
