"","state","date","cases","deaths","weekday","new_cases","new_deaths","mask_mandate","mandate_start","mandate_end","population","us_population"
"246","Arizona",2021-05-04,865280,17355,"Tuesday",5111,79,"no",2020-05-08,2021-03-25,7171646,327167434
"247","Arizona",2020-02-11,1,0,"Tuesday",0,0,"no",2020-05-08,2021-03-25,7171646,327167434
"248","Arizona",2020-02-18,1,0,"Tuesday",0,0,"no",2020-05-08,2021-03-25,7171646,327167434
"249","Arizona",2020-05-19,14566,704,"Tuesday",2830,142,"no",2020-05-08,2021-03-25,7171646,327167434
"250","Arizona",2021-11-23,1248184,22062,"Tuesday",27751,326,"no",2020-05-08,2021-03-25,7171646,327167434
"251","Arizona",2020-05-12,11736,562,"Tuesday",2431,167,"no",2020-05-08,2021-03-25,7171646,327167434
"252","Arizona",2021-02-16,799944,14981,"Tuesday",11404,664,"no",2020-05-08,2021-03-25,7171646,327167434
"253","Arizona",2021-03-16,833883,16574,"Tuesday",6083,248,"no",2020-05-08,2021-03-25,7171646,327167434
"254","Arizona",2021-01-05,571676,9354,"Tuesday",61128,707,"no",2020-05-08,2021-03-25,7171646,327167434
"255","Arizona",2021-09-28,1087451,19920,"Tuesday",16694,336,"no",2020-05-08,2021-03-25,7171646,327167434
"256","Arizona",2020-12-29,510548,8647,"Tuesday",40197,514,"no",2020-05-08,2021-03-25,7171646,327167434
"257","Arizona",2020-03-31,1298,24,"Tuesday",972,18,"no",2020-05-08,2021-03-25,7171646,327167434
"258","Arizona",2020-04-07,2577,77,"Tuesday",1279,53,"no",2020-05-08,2021-03-25,7171646,327167434
"259","Arizona",2021-07-27,920084,18183,"Tuesday",9648,66,"no",2020-05-08,2021-03-25,7171646,327167434
"260","Arizona",2021-08-03,933361,18282,"Tuesday",13277,99,"no",2020-05-08,2021-03-25,7171646,327167434
"261","Arizona",2021-08-10,950827,18400,"Tuesday",17466,118,"no",2020-05-08,2021-03-25,7171646,327167434
"262","Arizona",2021-08-17,970523,18467,"Tuesday",19696,67,"no",2020-05-08,2021-03-25,7171646,327167434
"263","Arizona",2021-01-19,686028,11266,"Tuesday",47289,729,"no",2020-05-08,2021-03-25,7171646,327167434
"264","Arizona",2020-05-05,9305,395,"Tuesday",2357,98,"no",2020-05-08,2021-03-25,7171646,327167434
"265","Arizona",2021-02-09,788540,14317,"Tuesday",22095,902,"no",2020-05-08,2021-03-25,7171646,327167434
"266","Arizona",2021-11-16,1220433,21736,"Tuesday",24950,250,"no",2020-05-08,2021-03-25,7171646,327167434
"267","Arizona",2020-12-22,470351,8133,"Tuesday",43230,705,"no",2020-05-08,2021-03-25,7171646,327167434
"268","Arizona",2021-02-02,766445,13415,"Tuesday",31832,926,"no",2020-05-08,2021-03-25,7171646,327167434
"269","Arizona",2020-12-15,427121,7428,"Tuesday",47459,443,"no",2020-05-08,2021-03-25,7171646,327167434
"270","Arizona",2021-09-21,1070757,19584,"Tuesday",17270,280,"no",2020-05-08,2021-03-25,7171646,327167434
"271","Arizona",2021-01-26,734613,12489,"Tuesday",48585,1223,"no",2020-05-08,2021-03-25,7171646,327167434
"272","Arizona",2021-05-11,870155,17428,"Tuesday",4875,73,"no",2020-05-08,2021-03-25,7171646,327167434
"273","Arizona",2021-01-12,638739,10537,"Tuesday",67063,1183,"no",2020-05-08,2021-03-25,7171646,327167434
"274","Arizona",2020-04-14,3806,131,"Tuesday",1229,54,"no",2020-05-08,2021-03-25,7171646,327167434
"275","Arizona",2020-04-21,5251,213,"Tuesday",1445,82,"no",2020-05-08,2021-03-25,7171646,327167434
"276","Arizona",2020-09-01,202375,5048,"Tuesday",3082,252,"no",2020-05-08,2021-03-25,7171646,327167434
"277","Arizona",2021-05-18,874065,17480,"Tuesday",3910,52,"no",2020-05-08,2021-03-25,7171646,327167434
"278","Arizona",2020-02-25,1,0,"Tuesday",0,0,"no",2020-05-08,2021-03-25,7171646,327167434
"279","Arizona",2020-02-04,1,0,"Tuesday",0,0,"no",2020-05-08,2021-03-25,7171646,327167434
"280","Arizona",2020-11-24,307943,6515,"Tuesday",26659,195,"no",2020-05-08,2021-03-25,7171646,327167434
"281","Arizona",2020-12-08,379662,6985,"Tuesday",41408,293,"no",2020-05-08,2021-03-25,7171646,327167434
"282","Arizona",2021-09-14,1053487,19304,"Tuesday",18697,251,"no",2020-05-08,2021-03-25,7171646,327167434
"283","Arizona",2021-06-01,881454,17628,"Tuesday",3772,59,"no",2020-05-08,2021-03-25,7171646,327167434
"284","Arizona",2021-09-07,1034790,19053,"Tuesday",22867,267,"no",2020-05-08,2021-03-25,7171646,327167434
"285","Arkansas",2020-05-05,3525,83,"Tuesday",398,26,"no",2020-07-20,2021-03-30,3013825,327167434
"286","Arkansas",2020-08-25,57374,711,"Tuesday",3887,92,"no",2020-07-20,2021-03-30,3013825,327167434
"287","Arkansas",2020-06-09,10080,161,"Tuesday",2262,25,"no",2020-07-20,2021-03-30,3013825,327167434
"288","Arkansas",2020-08-18,53487,619,"Tuesday",3076,53,"no",2020-07-20,2021-03-30,3013825,327167434
"289","Arkansas",2021-02-16,313525,5287,"Tuesday",4677,139,"no",2020-07-20,2021-03-30,3013825,327167434
"290","Arkansas",2020-09-01,61497,814,"Tuesday",4123,103,"no",2020-07-20,2021-03-30,3013825,327167434
"291","Arkansas",2020-10-06,88071,1469,"Tuesday",5316,119,"no",2020-07-20,2021-03-30,3013825,327167434
"292","Arkansas",2020-06-16,13191,188,"Tuesday",3111,27,"no",2020-07-20,2021-03-30,3013825,327167434
"293","Arkansas",2020-05-26,6180,119,"Tuesday",1257,17,"no",2020-07-20,2021-03-30,3013825,327167434
"294","Arkansas",2020-06-30,20777,270,"Tuesday",4099,33,"no",2020-07-20,2021-03-30,3013825,327167434
"295","Arkansas",2020-04-28,3127,57,"Tuesday",865,14,"no",2020-07-20,2021-03-30,3013825,327167434
"296","Arkansas",2021-05-04,336462,5752,"Tuesday",1464,27,"no",2020-07-20,2021-03-30,3013825,327167434
"297","Arkansas",2020-05-12,4164,95,"Tuesday",639,12,"no",2020-07-20,2021-03-30,3013825,327167434
"298","Arkansas",2020-10-20,100441,1728,"Tuesday",6274,117,"no",2020-07-20,2021-03-30,3013825,327167434
"299","Arkansas",2020-07-28,40181,428,"Tuesday",5526,54,"no",2020-07-20,2021-03-30,3013825,327167434
"300","Arkansas",2020-06-02,7818,136,"Tuesday",1638,17,"no",2020-07-20,2021-03-30,3013825,327167434
"301","Arkansas",2020-08-11,50411,566,"Tuesday",5030,76,"no",2020-07-20,2021-03-30,3013825,327167434
"302","Arkansas",2020-06-23,16678,237,"Tuesday",3487,49,"no",2020-07-20,2021-03-30,3013825,327167434
"303","Arkansas",2020-09-29,82755,1350,"Tuesday",5774,141,"no",2020-07-20,2021-03-30,3013825,327167434
"304","Arkansas",2020-03-31,564,8,"Tuesday",333,6,"no",2020-07-20,2021-03-30,3013825,327167434
"305","Arkansas",2020-10-13,94167,1611,"Tuesday",6096,142,"no",2020-07-20,2021-03-30,3013825,327167434
"306","Arkansas",2020-04-14,1498,32,"Tuesday",501,14,"no",2020-07-20,2021-03-30,3013825,327167434
"307","Arkansas",2020-04-21,2262,43,"Tuesday",764,11,"no",2020-07-20,2021-03-30,3013825,327167434
"308","Arkansas",2021-04-27,334998,5725,"Tuesday",1289,19,"no",2020-07-20,2021-03-30,3013825,327167434
"309","Arkansas",2020-08-04,45381,490,"Tuesday",5200,62,"no",2020-07-20,2021-03-30,3013825,327167434
"310","Arkansas",2020-07-14,29733,331,"Tuesday",5221,30,"no",2020-07-20,2021-03-30,3013825,327167434
"311","Arkansas",2021-02-02,298004,4939,"Tuesday",10817,249,"no",2020-07-20,2021-03-30,3013825,327167434
"312","Arkansas",2021-02-09,308848,5148,"Tuesday",10844,209,"no",2020-07-20,2021-03-30,3013825,327167434
"313","Arkansas",2021-11-23,525130,8627,"Tuesday",4405,35,"no",2020-07-20,2021-03-30,3013825,327167434
"314","Arkansas",2021-06-01,341450,5834,"Tuesday",935,10,"no",2020-07-20,2021-03-30,3013825,327167434
"315","Arkansas",2020-05-19,4923,102,"Tuesday",759,7,"no",2020-07-20,2021-03-30,3013825,327167434
"316","Arkansas",2021-03-16,327456,5493,"Tuesday",2073,136,"no",2020-07-20,2021-03-30,3013825,327167434
"317","Arkansas",2021-03-23,328946,5547,"Tuesday",1490,54,"no",2020-07-20,2021-03-30,3013825,327167434
"318","Arkansas",2020-04-07,997,18,"Tuesday",433,10,"no",2020-07-20,2021-03-30,3013825,327167434
"319","Arkansas",2021-04-13,332446,5673,"Tuesday",1185,20,"no",2020-07-20,2021-03-30,3013825,327167434
"320","Arkansas",2021-04-20,333709,5706,"Tuesday",1263,33,"no",2020-07-20,2021-03-30,3013825,327167434
"321","Arkansas",2020-07-21,34655,374,"Tuesday",4922,43,"no",2020-07-20,2021-03-30,3013825,327167434
"322","Arkansas",2021-01-19,273594,4386,"Tuesday",14041,265,"no",2020-07-20,2021-03-30,3013825,327167434
"323","Arkansas",2021-01-26,287187,4690,"Tuesday",13593,304,"no",2020-07-20,2021-03-30,3013825,327167434
"324","Arkansas",2021-08-03,391623,6215,"Tuesday",13600,128,"no",2020-07-20,2021-03-30,3013825,327167434
"325","Arkansas",2020-11-03,114519,2003,"Tuesday",6840,146,"no",2020-07-20,2021-03-30,3013825,327167434
"326","Arkansas",2020-11-10,124235,2112,"Tuesday",9716,109,"no",2020-07-20,2021-03-30,3013825,327167434
"327","Arkansas",2021-02-23,316593,5377,"Tuesday",3068,90,"no",2020-07-20,2021-03-30,3013825,327167434
"328","Arkansas",2021-06-08,342726,5852,"Tuesday",1276,18,"no",2020-07-20,2021-03-30,3013825,327167434
"329","Arkansas",2021-06-15,344369,5869,"Tuesday",1643,17,"no",2020-07-20,2021-03-30,3013825,327167434
"330","Arkansas",2021-06-22,346180,5884,"Tuesday",1811,15,"no",2020-07-20,2021-03-30,3013825,327167434
"331","Arkansas",2021-06-29,348699,5905,"Tuesday",2519,21,"no",2020-07-20,2021-03-30,3013825,327167434
"332","Arkansas",2021-07-06,352095,5926,"Tuesday",3396,21,"no",2020-07-20,2021-03-30,3013825,327167434
"333","Arkansas",2021-01-05,238888,3836,"Tuesday",19642,233,"no",2020-07-20,2021-03-30,3013825,327167434
"334","Arkansas",2021-01-12,259553,4121,"Tuesday",20665,285,"no",2020-07-20,2021-03-30,3013825,327167434
"335","Arkansas",2021-10-05,499004,7775,"Tuesday",5084,124,"no",2020-07-20,2021-03-30,3013825,327167434
"336","Arkansas",2021-10-12,503822,8147,"Tuesday",4818,372,"no",2020-07-20,2021-03-30,3013825,327167434
"337","Arkansas",2020-10-27,107679,1857,"Tuesday",7238,129,"no",2020-07-20,2021-03-30,3013825,327167434
"338","Arkansas",2021-05-11,337819,5770,"Tuesday",1357,18,"no",2020-07-20,2021-03-30,3013825,327167434
"339","Arkansas",2021-05-18,339162,5805,"Tuesday",1343,35,"no",2020-07-20,2021-03-30,3013825,327167434
"340","Arkansas",2021-05-25,340515,5824,"Tuesday",1353,19,"no",2020-07-20,2021-03-30,3013825,327167434
"341","Arkansas",2021-03-02,322949,5254,"Tuesday",6356,-123,"no",2020-07-20,2021-03-30,3013825,327167434
"342","Arkansas",2021-03-09,325383,5357,"Tuesday",2434,103,"no",2020-07-20,2021-03-30,3013825,327167434
"343","Arkansas",2021-09-07,465315,7108,"Tuesday",12424,174,"no",2020-07-20,2021-03-30,3013825,327167434
"344","Arkansas",2020-03-17,22,0,"Tuesday",0,0,"no",2020-07-20,2021-03-30,3013825,327167434
"345","Arkansas",2020-12-29,219246,3603,"Tuesday",14198,265,"no",2020-07-20,2021-03-30,3013825,327167434
"346","Arkansas",2021-09-21,486853,7499,"Tuesday",9662,165,"no",2020-07-20,2021-03-30,3013825,327167434
"347","Arkansas",2021-09-28,493920,7651,"Tuesday",7067,152,"no",2020-07-20,2021-03-30,3013825,327167434
"348","Arkansas",2020-07-07,24512,301,"Tuesday",3735,31,"no",2020-07-20,2021-03-30,3013825,327167434
"349","Arkansas",2021-07-27,378023,6087,"Tuesday",11016,80,"no",2020-07-20,2021-03-30,3013825,327167434
"350","Arkansas",2021-09-14,477191,7334,"Tuesday",11876,226,"no",2020-07-20,2021-03-30,3013825,327167434
"351","Arkansas",2021-11-02,513993,8412,"Tuesday",3085,106,"no",2020-07-20,2021-03-30,3013825,327167434
"352","Arkansas",2021-11-09,517000,8522,"Tuesday",3007,110,"no",2020-07-20,2021-03-30,3013825,327167434
"353","Arkansas",2021-10-19,507759,8221,"Tuesday",3937,74,"no",2020-07-20,2021-03-30,3013825,327167434
"354","Arkansas",2021-11-16,520725,8592,"Tuesday",3725,70,"no",2020-07-20,2021-03-30,3013825,327167434
"355","Arkansas",2020-09-08,66757,917,"Tuesday",5260,103,"no",2020-07-20,2021-03-30,3013825,327167434
"356","Arkansas",2020-09-15,71497,1150,"Tuesday",4740,233,"no",2020-07-20,2021-03-30,3013825,327167434
"357","Arkansas",2020-12-08,174325,2752,"Tuesday",15016,240,"no",2020-07-20,2021-03-30,3013825,327167434
"358","Arkansas",2021-08-10,407892,6346,"Tuesday",16269,131,"no",2020-07-20,2021-03-30,3013825,327167434
"359","Arkansas",2020-09-22,76981,1209,"Tuesday",5484,59,"no",2020-07-20,2021-03-30,3013825,327167434
"360","Arkansas",2020-03-24,231,2,"Tuesday",209,2,"no",2020-07-20,2021-03-30,3013825,327167434
"361","Arkansas",2021-03-30,330186,5616,"Tuesday",1240,69,"no",2020-07-20,2021-03-30,3013825,327167434
"362","Arkansas",2021-07-20,367007,6007,"Tuesday",8058,37,"no",2020-07-20,2021-03-30,3013825,327167434
"363","Arkansas",2021-07-13,358949,5970,"Tuesday",6854,44,"no",2020-07-20,2021-03-30,3013825,327167434
"364","Arkansas",2020-12-15,189198,3016,"Tuesday",14873,264,"no",2020-07-20,2021-03-30,3013825,327167434
"365","Arkansas",2021-08-24,438465,6749,"Tuesday",15599,210,"no",2020-07-20,2021-03-30,3013825,327167434
"366","Arkansas",2021-08-31,452891,6934,"Tuesday",14426,185,"no",2020-07-20,2021-03-30,3013825,327167434
"367","Arkansas",2021-10-26,510908,8306,"Tuesday",3149,85,"no",2020-07-20,2021-03-30,3013825,327167434
"368","Arkansas",2021-08-17,422866,6539,"Tuesday",14974,193,"no",2020-07-20,2021-03-30,3013825,327167434
"369","Arkansas",2020-11-17,135902,2245,"Tuesday",11667,133,"no",2020-07-20,2021-03-30,3013825,327167434
"370","Arkansas",2020-11-24,148312,2405,"Tuesday",12410,160,"no",2020-07-20,2021-03-30,3013825,327167434
"371","Arkansas",2020-12-01,159309,2512,"Tuesday",10997,107,"no",2020-07-20,2021-03-30,3013825,327167434
"372","Arkansas",2021-04-06,331261,5653,"Tuesday",1075,37,"no",2020-07-20,2021-03-30,3013825,327167434
"373","Arkansas",2020-12-22,205048,3338,"Tuesday",15850,322,"no",2020-07-20,2021-03-30,3013825,327167434
"374","California",2020-01-28,2,0,"Tuesday",0,0,"no",2020-06-18,NA,39557045,327167434
"375","California",2020-03-10,179,3,"Tuesday",134,3,"no",2020-06-18,NA,39557045,327167434
"376","California",2020-09-22,795080,15209,"Tuesday",25162,603,"no",2020-06-18,NA,39557045,327167434
"377","California",2020-11-03,949390,17751,"Tuesday",30755,273,"no",2020-06-18,NA,39557045,327167434
"378","California",2021-10-19,4849225,71046,"Tuesday",38510,703,"no",2020-06-18,NA,39557045,327167434
"379","California",2021-10-26,4890036,71800,"Tuesday",40811,754,"no",2020-06-18,NA,39557045,327167434
"380","California",2020-05-12,71150,2902,"Tuesday",12302,516,"no",2020-06-18,NA,39557045,327167434
"381","California",2020-05-19,83981,3422,"Tuesday",12831,520,"no",2020-06-18,NA,39557045,327167434
"382","California",2020-05-26,99924,3859,"Tuesday",15943,437,"no",2020-06-18,NA,39557045,327167434
"383","California",2020-06-02,118081,4360,"Tuesday",18157,501,"no",2020-06-18,NA,39557045,327167434
"384","California",2020-06-09,137245,4775,"Tuesday",19164,415,"no",2020-06-18,NA,39557045,327167434
"385","California",2021-09-07,4536771,66569,"Tuesday",87585,706,"no",2020-06-18,NA,39557045,327167434
"386","California",2020-09-29,817940,15791,"Tuesday",22860,582,"no",2020-06-18,NA,39557045,327167434
"387","California",2020-10-06,840324,16251,"Tuesday",22384,460,"no",2020-06-18,NA,39557045,327167434
"388","California",2020-10-13,863614,16650,"Tuesday",23290,399,"no",2020-06-18,NA,39557045,327167434
"389","California",2020-10-20,887094,17067,"Tuesday",23480,417,"no",2020-06-18,NA,39557045,327167434
"390","California",2020-10-27,918635,17478,"Tuesday",31541,411,"no",2020-06-18,NA,39557045,327167434
"391","California",2021-01-26,3234571,38222,"Tuesday",163106,3832,"no",2020-06-18,NA,39557045,327167434
"392","California",2021-02-02,3354544,41858,"Tuesday",119973,3636,"no",2020-06-18,NA,39557045,327167434
"393","California",2021-02-09,3441692,44973,"Tuesday",87148,3115,"no",2020-06-18,NA,39557045,327167434
"394","California",2021-02-16,3499336,47446,"Tuesday",57644,2473,"no",2020-06-18,NA,39557045,327167434
"395","California",2021-02-23,3543293,49869,"Tuesday",43957,2423,"no",2020-06-18,NA,39557045,327167434
"396","California",2020-12-01,1253905,19327,"Tuesday",100873,452,"no",2020-06-18,NA,39557045,327167434
"397","California",2020-03-03,45,0,"Tuesday",34,0,"no",2020-06-18,NA,39557045,327167434
"398","California",2020-11-17,1058123,18360,"Tuesday",63757,287,"no",2020-06-18,NA,39557045,327167434
"399","California",2021-09-14,4608094,67422,"Tuesday",71323,853,"no",2020-06-18,NA,39557045,327167434
"400","California",2021-09-21,4669895,68244,"Tuesday",61801,822,"no",2020-06-18,NA,39557045,327167434
"401","California",2021-09-28,4722662,68985,"Tuesday",52767,741,"no",2020-06-18,NA,39557045,327167434
"402","California",2021-10-05,4769383,69652,"Tuesday",46721,667,"no",2020-06-18,NA,39557045,327167434
"403","California",2021-10-12,4810715,70343,"Tuesday",41332,691,"no",2020-06-18,NA,39557045,327167434
"404","California",2020-04-07,17540,447,"Tuesday",8957,263,"no",2020-06-18,NA,39557045,327167434
"405","California",2020-04-14,25758,778,"Tuesday",8218,331,"no",2020-06-18,NA,39557045,327167434
"406","California",2020-04-21,35844,1316,"Tuesday",10086,538,"no",2020-06-18,NA,39557045,327167434
"407","California",2020-11-10,994366,18073,"Tuesday",44976,322,"no",2020-06-18,NA,39557045,327167434
"408","California",2020-02-04,6,0,"Tuesday",4,0,"no",2020-06-18,NA,39557045,327167434
"409","California",2021-03-02,3578092,52774,"Tuesday",34799,2905,"no",2020-06-18,NA,39557045,327167434
"410","California",2020-12-08,1425501,20238,"Tuesday",171596,911,"no",2020-06-18,NA,39557045,327167434
"411","California",2020-12-15,1655166,21483,"Tuesday",229665,1245,"no",2020-06-18,NA,39557045,327167434
"412","California",2020-11-24,1153032,18875,"Tuesday",94909,515,"no",2020-06-18,NA,39557045,327167434
"413","California",2021-01-05,2511923,27486,"Tuesday",268732,2532,"no",2020-06-18,NA,39557045,327167434
"414","California",2021-04-06,3685338,59874,"Tuesday",18797,758,"no",2020-06-18,NA,39557045,327167434
"415","California",2021-04-13,3706904,60535,"Tuesday",21566,661,"no",2020-06-18,NA,39557045,327167434
"416","California",2021-01-19,3071465,34390,"Tuesday",255099,3285,"no",2020-06-18,NA,39557045,327167434
"417","California",2020-07-14,346593,7227,"Tuesday",58827,664,"no",2020-06-18,NA,39557045,327167434
"418","California",2020-07-21,410366,7883,"Tuesday",63773,656,"no",2020-06-18,NA,39557045,327167434
"419","California",2020-04-28,46570,1884,"Tuesday",10726,568,"no",2020-06-18,NA,39557045,327167434
"420","California",2020-05-05,58848,2386,"Tuesday",12278,502,"no",2020-06-18,NA,39557045,327167434
"421","California",2020-02-11,7,0,"Tuesday",1,0,"no",2020-06-18,NA,39557045,327167434
"422","California",2020-02-18,7,0,"Tuesday",0,0,"no",2020-06-18,NA,39557045,327167434
"423","California",2020-02-25,11,0,"Tuesday",4,0,"no",2020-06-18,NA,39557045,327167434
"424","California",2021-01-12,2816366,31105,"Tuesday",304443,3619,"no",2020-06-18,NA,39557045,327167434
"425","California",2020-12-22,1968541,23254,"Tuesday",313375,1771,"no",2020-06-18,NA,39557045,327167434
"426","California",2020-12-29,2243191,24954,"Tuesday",274650,1700,"no",2020-06-18,NA,39557045,327167434
"427","California",2020-03-17,732,14,"Tuesday",553,11,"no",2020-06-18,NA,39557045,327167434
"428","California",2020-03-24,2644,52,"Tuesday",1912,38,"no",2020-06-18,NA,39557045,327167434
"429","California",2020-03-31,8583,184,"Tuesday",5939,132,"no",2020-06-18,NA,39557045,327167434
"430","California",2021-05-25,3780128,62979,"Tuesday",8707,256,"no",2020-06-18,NA,39557045,327167434
"431","California",2021-07-20,3951134,64132,"Tuesday",32337,160,"no",2020-06-18,NA,39557045,327167434
"432","California",2021-07-27,4004981,64296,"Tuesday",53847,164,"no",2020-06-18,NA,39557045,327167434
"433","California",2020-08-04,527258,9696,"Tuesday",52307,980,"no",2020-06-18,NA,39557045,327167434
"434","California",2021-07-13,3918797,63972,"Tuesday",44669,262,"no",2020-06-18,NA,39557045,327167434
"435","California",2020-08-18,640499,11523,"Tuesday",54421,869,"no",2020-06-18,NA,39557045,327167434
"436","California",2021-05-11,3761977,62363,"Tuesday",12401,347,"no",2020-06-18,NA,39557045,327167434
"437","California",2021-05-04,3749576,62016,"Tuesday",12823,512,"no",2020-06-18,NA,39557045,327167434
"438","California",2021-11-16,5019484,73487,"Tuesday",36782,565,"no",2020-06-18,NA,39557045,327167434
"439","California",2021-11-23,5055959,74157,"Tuesday",36475,670,"no",2020-06-18,NA,39557045,327167434
"440","California",2021-08-31,4449186,65863,"Tuesday",96695,635,"no",2020-06-18,NA,39557045,327167434
"441","California",2020-09-01,716630,13149,"Tuesday",34310,740,"no",2020-06-18,NA,39557045,327167434
"442","California",2020-07-07,287766,6563,"Tuesday",55613,480,"no",2020-06-18,NA,39557045,327167434
"443","California",2020-06-30,232153,6083,"Tuesday",41114,446,"no",2020-06-18,NA,39557045,327167434
"444","California",2021-06-15,3804529,63205,"Tuesday",6304,50,"no",2020-06-18,NA,39557045,327167434
"445","California",2021-06-22,3811099,63370,"Tuesday",6570,165,"no",2020-06-18,NA,39557045,327167434
"446","California",2021-06-29,3818311,63610,"Tuesday",7212,240,"no",2020-06-18,NA,39557045,327167434
"447","California",2021-07-06,3874128,63710,"Tuesday",55817,100,"no",2020-06-18,NA,39557045,327167434
"448","California",2021-04-20,3723405,61111,"Tuesday",16501,576,"no",2020-06-18,NA,39557045,327167434
"449","California",2021-08-03,4073891,64533,"Tuesday",68910,237,"no",2020-06-18,NA,39557045,327167434
"450","California",2021-03-09,3608146,54620,"Tuesday",30054,1846,"no",2020-06-18,NA,39557045,327167434
