"","state","date","cases","deaths","weekday","new_cases","new_deaths","mask_mandate","mandate_start","mandate_end","population","us_population","prop_cases","prop_deaths","deaths_per_cases","weeks"
"282","New Hampshire",2020-04-07,747,13,"Tuesday",380,10,"no",2020-11-20,2021-04-16,1356458,327167434,0.550698952713612,0.00958378364829578,1.74029451137885,6
"283","New Jersey",2020-04-07,44416,1232,"Tuesday",25720,965,"no",2020-04-08,2021-05-28,8908520,327167434,4.98578888524693,0.138294576427959,2.77377521613833,5
"284","New Mexico",2020-04-07,794,13,"Tuesday",479,8,"no",2020-05-15,NA,2095428,327167434,0.378920201505373,0.00620398314807285,1.63727959697733,4
"285","New York",2020-04-07,141703,7185,"Tuesday",65492,5256,"no",2020-04-17,NA,19542209,327167434,7.25112498796835,0.367665702480206,5.0704642809256,6
"286","North Carolina",2020-04-07,3220,50,"Tuesday",1693,40,"no",2020-06-26,2021-05-14,10383620,327167434,0.310103798097388,0.00481527636797186,1.5527950310559,6
"287","North Dakota",2020-04-07,237,4,"Tuesday",111,1,"no",2020-11-14,2021-01-18,760077,327167434,0.311810513934772,0.00526262470775987,1.68776371308017,4
"288","Northern Mariana Islands",2020-04-07,8,2,"Tuesday",6,2,"no",NA,NA,NA,NA,NA,NA,25,2
"289","Ohio",2020-04-07,4783,167,"Tuesday",2584,112,"no",2020-07-23,2021-06-02,11689442,327167434,0.409172653408093,0.0142863962197682,3.49153251097637,5
"290","Oklahoma",2020-04-07,1470,67,"Tuesday",904,44,"no",NA,NA,3943079,327167434,0.372805109915373,0.0169917975267551,4.5578231292517,5
"291","Oregon",2020-04-07,1181,33,"Tuesday",491,15,"no",2020-07-01,2021-06-30,4190713,327167434,0.2818136197826,0.00787455499815902,2.79424216765453,6
"292","Pennsylvania",2020-04-07,14582,241,"Tuesday",9585,169,"no",2020-07-01,2021-06-28,12807060,327167434,1.13859074604164,0.0188177458370617,1.65272253463174,5
"293","Puerto Rico",2020-04-07,573,23,"Tuesday",334,15,"no",NA,NA,NA,NA,NA,NA,4.01396160558464,4
"294","Rhode Island",2020-04-07,1229,30,"Tuesday",741,22,"no",2020-05-08,2021-07-06,1057315,327167434,1.16237828840033,0.028373758056965,2.44100895036615,6
"295","South Carolina",2020-04-07,2417,51,"Tuesday",1334,29,"no",2020-08-03,2021-05-11,5084127,327167434,0.475401184903524,0.0100312206992469,2.11005378568473,5
"296","South Dakota",2020-04-07,320,6,"Tuesday",213,5,"no",NA,NA,882235,327167434,0.362715149591662,0.00680090905484366,1.875,5
"297","Tennessee",2020-04-07,4010,72,"Tuesday",1961,59,"no",NA,NA,6770010,327167434,0.59231817973681,0.0106351393867956,1.79551122194514,5
"298","Texas",2020-04-07,8968,177,"Tuesday",5380,120,"no",2020-07-03,2021-03-10,28701845,327167434,0.312453781281308,0.0061668509463416,1.97368421052632,8
"299","Utah",2020-04-07,1737,13,"Tuesday",850,8,"no",2020-04-10,2020-05-01,3161105,327167434,0.549491396204808,0.00411248598195884,0.748416810592976,7
"300","Vermont",2020-04-07,575,23,"Tuesday",282,10,"no",2020-08-01,2021-06-14,626299,327167434,0.918091837924059,0.0367236735169623,4,5
"301","Virgin Islands",2020-04-07,45,1,"Tuesday",15,1,"no",NA,NA,NA,NA,NA,NA,2.22222222222222,4
"302","Virginia",2020-04-07,3332,69,"Tuesday",2083,57,"no",2020-05-29,2021-05-15,8517685,327167434,0.391186102796711,0.00810079264494989,2.07082833133253,5
"303","Washington",2020-04-07,8683,409,"Tuesday",3390,183,"no",2020-06-26,NA,7535591,327167434,1.15226529677632,0.0542757694784656,4.71035356443625,12
"304","West Virginia",2020-04-07,413,4,"Tuesday",251,3,"no",2020-07-07,2021-06-20,1805832,327167434,0.228703445281732,0.0022150454748836,0.968523002421308,4
"305","Wisconsin",2020-04-07,2578,94,"Tuesday",1227,69,"no",2020-08-01,2021-03-31,5813568,327167434,0.443445402203948,0.0161690720741548,3.64623739332816,9
"306","Wyoming",2020-04-07,221,0,"Tuesday",100,0,"no",2020-12-09,2021-03-16,577737,327167434,0.382526997578483,0,0,4
"307","Alabama",2020-04-14,3953,114,"Tuesday",1756,50,"no",2020-07-16,2021-04-09,4887871,327167434,0.808736564446975,0.0233230377806616,2.88388565646345,5
"308","Alaska",2020-04-14,283,7,"Tuesday",72,3,"no",2020-04-24,2020-05-22,737438,327167434,0.383761075507365,0.00949232342244365,2.47349823321555,5
"309","Arizona",2020-04-14,3806,131,"Tuesday",1229,54,"no",2020-05-08,2021-03-25,7171646,327167434,0.530701041295122,0.0182663784576093,3.4419337887546,12
"310","Arkansas",2020-04-14,1498,32,"Tuesday",501,14,"no",2020-07-20,2021-03-30,3013825,327167434,0.497042794455551,0.0106177365971813,2.13618157543391,5
"311","California",2020-04-14,25758,778,"Tuesday",8218,331,"no",2020-06-18,NA,39557045,327167434,0.65116087412495,0.0196677987448254,3.02042084012734,12
"312","Colorado",2020-04-14,7941,329,"Tuesday",2512,150,"no",2020-07-16,2021-05-15,5695564,327167434,1.39424295820396,0.0577642530221766,4.14305503085254,6
"313","Connecticut",2020-04-14,13989,671,"Tuesday",6208,394,"no",2020-04-20,NA,3572665,327167434,3.91556443159378,0.187814978454459,4.796625920366,6
"314","Delaware",2020-04-14,1926,43,"Tuesday",998,27,"no",2020-04-28,2021-05-21,967171,327167434,1.99137484477926,0.0444595629935141,2.23260643821392,5
"315","District of Columbia",2020-04-14,2058,67,"Tuesday",847,43,"no",2020-07-22,NA,702455,327167434,2.92972503576742,0.0953797752169178,3.2555879494655,6
"316","Florida",2020-04-14,21620,570,"Tuesday",6881,275,"no",2020-05-11,2021-05-04,21299325,327167434,1.01505564143465,0.0267614114531799,2.63644773358002,7
"317","Georgia",2020-04-14,13913,517,"Tuesday",4757,169,"no",2020-04-24,2021-05-01,10519475,327167434,1.32259452111441,0.0491469393672213,3.71594911234098,7
"318","Guam",2020-04-14,721,6,"Tuesday",447,2,"no",NA,NA,NA,NA,NA,NA,0.832177531206657,5
"319","Hawaii",2020-04-14,511,9,"Tuesday",103,4,"no",2020-11-16,NA,1420491,327167434,0.35973476776692,0.00633583739706904,1.76125244618395,6
"320","Idaho",2020-04-14,1538,39,"Tuesday",328,24,"no",NA,NA,1754208,327167434,0.876748937412211,0.0222322552399715,2.53576072821847,5
"321","Illinois",2020-04-14,23247,878,"Tuesday",9698,494,"no",2020-05-01,2021-06-11,12741080,327167434,1.82457060155026,0.0689109557431552,3.77683141910784,12
"322","Indiana",2020-04-14,8598,458,"Tuesday",3054,250,"no",2020-07-27,2021-04-06,6691878,327167434,1.2848411163503,0.068441176004703,5.32682019074203,6
"323","Iowa",2020-04-14,1899,44,"Tuesday",851,18,"no",2020-11-17,2021-02-07,3156145,327167434,0.601683382734317,0.0139410578411321,2.31700895208004,6
"324","Kansas",2020-04-14,1440,69,"Tuesday",535,39,"no",2020-07-03,2021-04-01,2911505,327167434,0.494589567938231,0.0236990834637069,4.79166666666667,6
"325","Kentucky",2020-04-14,2210,115,"Tuesday",921,49,"no",2020-07-10,2021-06-11,4468402,327167434,0.494583969839777,0.0257362699237893,5.20361990950226,6
"326","Louisiana",2020-04-14,21518,1013,"Tuesday",5234,431,"no",2020-08-07,2021-04-28,4659978,327167434,4.61761836643864,0.217383000520603,4.70768658797286,6
"327","Maine",2020-04-14,734,20,"Tuesday",215,8,"no",2020-05-01,2021-05-24,1338404,327167434,0.548414380112432,0.0149431711202298,2.72479564032698,5
"328","Maryland",2020-04-14,9472,302,"Tuesday",5101,198,"no",2020-04-18,2021-05-15,6042718,327167434,1.56750654258564,0.0499775101204458,3.18834459459459,6
"329","Massachusetts",2020-04-14,28163,957,"Tuesday",12961,601,"no",2020-05-06,2021-05-29,6902149,327167434,4.08032338913576,0.138652468962927,3.39807548911693,11
"330","Michigan",2020-04-14,26845,1767,"Tuesday",7994,922,"no",2020-04-27,2020-10-02,9995915,327167434,2.68559706640163,0.176772211448377,6.58223132799404,6
"331","Minnesota",2020-04-14,1695,79,"Tuesday",626,45,"no",2020-07-25,2021-05-14,5611179,327167434,0.302075553105684,0.014079037578377,4.66076696165192,6
"332","Mississippi",2020-04-14,3087,111,"Tuesday",1172,52,"no",2020-08-05,2020-09-30,2986530,327167434,1.0336410483069,0.0371668792880031,3.59572400388727,5
"333","Missouri",2020-04-14,4686,151,"Tuesday",1649,71,"no",NA,NA,6126452,327167434,0.764879901123848,0.0246472183247335,3.22236448997012,6
"334","Montana",2020-04-14,399,7,"Tuesday",80,1,"no",2020-07-15,2021-02-12,1062305,327167434,0.375598345108043,0.0065894446510183,1.75438596491228,5
