"","date","state","cases","deaths","weekday","new_cases","new_deaths","mask_mandate"
"3202",2020-08-04,"North Dakota",6937,111,"Tuesday",792,7,"no"
"3203",2020-08-11,"North Dakota",7889,122,"Tuesday",952,11,"no"
"3204",2020-08-18,"North Dakota",8786,132,"Tuesday",897,10,"no"
"3205",2020-08-25,"North Dakota",10233,142,"Tuesday",1447,10,"no"
"3206",2020-09-01,"North Dakota",12004,149,"Tuesday",1771,7,"no"
"3207",2020-09-08,"North Dakota",13876,160,"Tuesday",1872,11,"no"
"3208",2020-09-15,"North Dakota",16067,175,"Tuesday",2191,15,"no"
"3209",2020-09-22,"North Dakota",18511,199,"Tuesday",2444,24,"no"
"3210",2020-09-29,"North Dakota",21404,242,"Tuesday",2893,43,"no"
"3211",2020-10-06,"North Dakota",24368,284,"Tuesday",2964,42,"no"
"3212",2020-10-13,"North Dakota",28250,362,"Tuesday",3882,78,"no"
"3213",2020-10-20,"North Dakota",33671,417,"Tuesday",5421,55,"no"
"3214",2020-10-27,"North Dakota",39135,481,"Tuesday",5464,64,"no"
"3215",2020-11-03,"North Dakota",47192,561,"Tuesday",8057,80,"no"
"3216",2020-11-10,"North Dakota",56357,679,"Tuesday",9165,118,"no"
"3217",2020-11-17,"North Dakota",65973,775,"Tuesday",9616,96,"no"
"3218",2020-11-24,"North Dakota",74407,889,"Tuesday",8434,114,"no"
"3219",2020-12-01,"North Dakota",79661,960,"Tuesday",5254,71,"no"
"3220",2020-12-08,"North Dakota",85688,1064,"Tuesday",6027,104,"no"
"3221",2020-12-15,"North Dakota",88401,1176,"Tuesday",2713,112,"no"
"3222",2020-12-22,"North Dakota",90459,1244,"Tuesday",2058,68,"no"
"3223",2020-12-29,"North Dakota",91836,1283,"Tuesday",1377,39,"no"
"3224",2021-01-05,"North Dakota",93501,1336,"Tuesday",1665,53,"no"
"3225",2021-01-12,"North Dakota",94976,1363,"Tuesday",1475,27,"no"
"3226",2021-01-19,"North Dakota",96093,1408,"Tuesday",1117,45,"no"
"3227",2021-01-26,"North Dakota",97031,1440,"Tuesday",938,32,"no"
"3228",2021-02-02,"North Dakota",97823,1447,"Tuesday",792,7,"no"
"3229",2021-02-09,"North Dakota",98205,1457,"Tuesday",382,10,"no"
"3230",2021-02-16,"North Dakota",98811,1461,"Tuesday",606,4,"no"
"3231",2021-02-23,"North Dakota",99446,1469,"Tuesday",635,8,"no"
"3232",2021-03-02,"North Dakota",99987,1477,"Tuesday",541,8,"no"
"3233",2021-03-09,"North Dakota",100544,1479,"Tuesday",557,2,"no"
"3234",2021-03-16,"North Dakota",101181,1489,"Tuesday",637,10,"no"
"3235",2021-03-23,"North Dakota",101896,1494,"Tuesday",715,5,"no"
"3236",2021-03-30,"North Dakota",102912,1498,"Tuesday",1016,4,"no"
"3237",2021-04-06,"North Dakota",104005,1499,"Tuesday",1093,1,"no"
"3238",2021-04-13,"North Dakota",105070,1504,"Tuesday",1065,5,"no"
"3239",2021-04-20,"North Dakota",106073,1513,"Tuesday",1003,9,"no"
"3240",2021-04-27,"North Dakota",107029,1517,"Tuesday",956,4,"no"
"3241",2021-05-04,"North Dakota",107943,1525,"Tuesday",914,8,"no"
"3242",2021-05-11,"North Dakota",108682,1532,"Tuesday",739,7,"no"
"3243",2021-05-18,"North Dakota",109265,1534,"Tuesday",583,2,"no"
"3244",2021-05-25,"North Dakota",109743,1537,"Tuesday",478,3,"no"
"3245",2021-06-01,"North Dakota",109993,1543,"Tuesday",250,6,"no"
"3246",2021-06-08,"North Dakota",110285,1547,"Tuesday",292,4,"no"
"3247",2021-06-15,"North Dakota",110504,1552,"Tuesday",219,5,"no"
"3248",2021-06-22,"North Dakota",110629,1557,"Tuesday",125,5,"no"
"3249",2021-06-29,"North Dakota",110711,1559,"Tuesday",82,2,"no"
"3250",2021-07-06,"North Dakota",110782,1559,"Tuesday",71,0,"no"
"3251",2021-07-13,"North Dakota",110930,1563,"Tuesday",148,4,"no"
"3252",2021-07-20,"North Dakota",111098,1568,"Tuesday",168,5,"no"
"3253",2021-07-27,"North Dakota",111362,1569,"Tuesday",264,1,"no"
"3254",2021-08-03,"North Dakota",111868,1571,"Tuesday",506,2,"no"
"3255",2021-08-10,"North Dakota",112591,1573,"Tuesday",723,2,"no"
"3256",2021-08-17,"North Dakota",113704,1579,"Tuesday",1113,6,"no"
"3257",2021-08-24,"North Dakota",115343,1584,"Tuesday",1639,5,"no"
"3258",2021-08-31,"North Dakota",117529,1592,"Tuesday",2186,8,"no"
"3259",2021-09-07,"North Dakota",119995,1596,"Tuesday",2466,4,"no"
"3260",2021-09-14,"North Dakota",123136,1608,"Tuesday",3141,12,"no"
"3261",2021-09-21,"North Dakota",126675,1626,"Tuesday",3539,18,"no"
"3262",2021-09-28,"North Dakota",130608,1641,"Tuesday",3933,15,"no"
"3263",2021-10-05,"North Dakota",134955,1656,"Tuesday",4347,15,"no"
"3264",2021-10-12,"North Dakota",138936,1686,"Tuesday",3981,30,"no"
"3265",2021-10-19,"North Dakota",142441,1724,"Tuesday",3505,38,"no"
"3266",2021-10-26,"North Dakota",145779,1770,"Tuesday",3338,46,"no"
"3267",2021-11-02,"North Dakota",149243,1810,"Tuesday",3464,40,"no"
"3268",2021-11-09,"North Dakota",152818,1832,"Tuesday",3575,22,"no"
"3269",2021-11-16,"North Dakota",156150,1859,"Tuesday",3332,27,"no"
"3270",2021-11-23,"North Dakota",159411,1899,"Tuesday",3261,40,"no"
"3271",2020-03-31,"Northern Mariana Islands",2,0,"Tuesday",0,0,"no"
"3272",2020-04-07,"Northern Mariana Islands",8,2,"Tuesday",6,2,"no"
"3273",2020-04-14,"Northern Mariana Islands",13,2,"Tuesday",5,0,"no"
"3274",2020-04-21,"Northern Mariana Islands",14,2,"Tuesday",1,0,"no"
"3275",2020-04-28,"Northern Mariana Islands",14,2,"Tuesday",0,0,"no"
"3276",2020-05-05,"Northern Mariana Islands",14,2,"Tuesday",0,0,"no"
"3277",2020-05-12,"Northern Mariana Islands",19,2,"Tuesday",5,0,"no"
"3278",2020-05-19,"Northern Mariana Islands",21,2,"Tuesday",2,0,"no"
"3279",2020-05-26,"Northern Mariana Islands",22,2,"Tuesday",1,0,"no"
"3280",2020-06-02,"Northern Mariana Islands",23,2,"Tuesday",1,0,"no"
"3281",2020-06-09,"Northern Mariana Islands",30,2,"Tuesday",7,0,"no"
"3282",2020-06-16,"Northern Mariana Islands",30,2,"Tuesday",0,0,"no"
"3283",2020-06-23,"Northern Mariana Islands",30,2,"Tuesday",0,0,"no"
"3284",2020-06-30,"Northern Mariana Islands",30,2,"Tuesday",0,0,"no"
"3285",2020-07-07,"Northern Mariana Islands",31,2,"Tuesday",1,0,"no"
"3286",2020-07-14,"Northern Mariana Islands",36,2,"Tuesday",5,0,"no"
"3287",2020-07-21,"Northern Mariana Islands",38,2,"Tuesday",2,0,"no"
"3288",2020-07-28,"Northern Mariana Islands",40,2,"Tuesday",2,0,"no"
"3289",2020-08-04,"Northern Mariana Islands",46,2,"Tuesday",6,0,"no"
"3290",2020-08-11,"Northern Mariana Islands",49,2,"Tuesday",3,0,"no"
"3291",2020-08-18,"Northern Mariana Islands",54,2,"Tuesday",5,0,"no"
"3292",2020-08-25,"Northern Mariana Islands",54,2,"Tuesday",0,0,"no"
"3293",2020-09-01,"Northern Mariana Islands",57,2,"Tuesday",3,0,"no"
"3294",2020-09-08,"Northern Mariana Islands",59,2,"Tuesday",2,0,"no"
"3295",2020-09-15,"Northern Mariana Islands",61,2,"Tuesday",2,0,"no"
"3296",2020-09-22,"Northern Mariana Islands",69,2,"Tuesday",8,0,"no"
"3297",2020-09-29,"Northern Mariana Islands",69,2,"Tuesday",0,0,"no"
"3298",2020-10-06,"Northern Mariana Islands",75,2,"Tuesday",6,0,"no"
"3299",2020-10-13,"Northern Mariana Islands",77,2,"Tuesday",2,0,"no"
"3300",2020-10-20,"Northern Mariana Islands",88,2,"Tuesday",11,0,"no"
"3301",2020-10-27,"Northern Mariana Islands",92,2,"Tuesday",4,0,"no"
"3302",2020-11-03,"Northern Mariana Islands",96,2,"Tuesday",4,0,"no"
"3303",2020-11-10,"Northern Mariana Islands",100,2,"Tuesday",4,0,"no"
"3304",2020-11-17,"Northern Mariana Islands",103,2,"Tuesday",3,0,"no"
"3305",2020-11-24,"Northern Mariana Islands",104,2,"Tuesday",1,0,"no"
"3306",2020-12-01,"Northern Mariana Islands",106,2,"Tuesday",2,0,"no"
"3307",2020-12-08,"Northern Mariana Islands",111,2,"Tuesday",5,0,"no"
"3308",2020-12-15,"Northern Mariana Islands",113,2,"Tuesday",2,0,"no"
"3309",2020-12-22,"Northern Mariana Islands",116,2,"Tuesday",3,0,"no"
"3310",2020-12-29,"Northern Mariana Islands",122,2,"Tuesday",6,0,"no"
"3311",2021-01-05,"Northern Mariana Islands",122,2,"Tuesday",0,0,"no"
"3312",2021-01-12,"Northern Mariana Islands",128,2,"Tuesday",6,0,"no"
"3313",2021-01-19,"Northern Mariana Islands",129,2,"Tuesday",1,0,"no"
"3314",2021-01-26,"Northern Mariana Islands",131,2,"Tuesday",2,0,"no"
"3315",2021-02-02,"Northern Mariana Islands",133,2,"Tuesday",2,0,"no"
"3316",2021-02-09,"Northern Mariana Islands",133,2,"Tuesday",0,0,"no"
"3317",2021-02-16,"Northern Mariana Islands",134,2,"Tuesday",1,0,"no"
"3318",2021-02-23,"Northern Mariana Islands",143,2,"Tuesday",9,0,"no"
"3319",2021-03-02,"Northern Mariana Islands",143,2,"Tuesday",0,0,"no"
"3320",2021-03-09,"Northern Mariana Islands",146,2,"Tuesday",3,0,"no"
"3321",2021-03-16,"Northern Mariana Islands",154,2,"Tuesday",8,0,"no"
"3322",2021-03-23,"Northern Mariana Islands",158,2,"Tuesday",4,0,"no"
"3323",2021-03-30,"Northern Mariana Islands",159,2,"Tuesday",1,0,"no"
"3324",2021-04-06,"Northern Mariana Islands",159,2,"Tuesday",0,0,"no"
"3325",2021-04-13,"Northern Mariana Islands",160,2,"Tuesday",1,0,"no"
"3326",2021-04-20,"Northern Mariana Islands",162,2,"Tuesday",2,0,"no"
"3327",2021-04-27,"Northern Mariana Islands",164,2,"Tuesday",2,0,"no"
"3328",2021-05-04,"Northern Mariana Islands",168,2,"Tuesday",4,0,"no"
"3329",2021-05-11,"Northern Mariana Islands",170,2,"Tuesday",2,0,"no"
"3330",2021-05-18,"Northern Mariana Islands",174,2,"Tuesday",4,0,"no"
"3331",2021-05-25,"Northern Mariana Islands",181,2,"Tuesday",7,0,"no"
"3332",2021-06-01,"Northern Mariana Islands",183,2,"Tuesday",2,0,"no"
"3333",2021-06-08,"Northern Mariana Islands",183,2,"Tuesday",0,0,"no"
"3334",2021-06-15,"Northern Mariana Islands",183,2,"Tuesday",0,0,"no"
"3335",2021-06-22,"Northern Mariana Islands",183,2,"Tuesday",0,0,"no"
"3336",2021-06-29,"Northern Mariana Islands",183,2,"Tuesday",0,0,"no"
"3337",2021-07-06,"Northern Mariana Islands",184,2,"Tuesday",1,0,"no"
"3338",2021-07-13,"Northern Mariana Islands",187,2,"Tuesday",3,0,"no"
"3339",2021-07-20,"Northern Mariana Islands",188,2,"Tuesday",1,0,"no"
"3340",2021-07-27,"Northern Mariana Islands",190,2,"Tuesday",2,0,"no"
"3341",2021-08-03,"Northern Mariana Islands",198,2,"Tuesday",8,0,"no"
"3342",2021-08-10,"Northern Mariana Islands",210,2,"Tuesday",12,0,"no"
"3343",2021-08-17,"Northern Mariana Islands",220,2,"Tuesday",10,0,"no"
"3344",2021-08-24,"Northern Mariana Islands",226,2,"Tuesday",6,0,"no"
"3345",2021-08-31,"Northern Mariana Islands",241,2,"Tuesday",15,0,"no"
"3346",2021-09-07,"Northern Mariana Islands",248,2,"Tuesday",7,0,"no"
"3347",2021-09-14,"Northern Mariana Islands",256,2,"Tuesday",8,0,"no"
"3348",2021-09-21,"Northern Mariana Islands",265,2,"Tuesday",9,0,"no"
"3349",2021-09-28,"Northern Mariana Islands",268,2,"Tuesday",3,0,"no"
"3350",2021-10-05,"Northern Mariana Islands",272,2,"Tuesday",4,0,"no"
"3351",2021-10-12,"Northern Mariana Islands",281,3,"Tuesday",9,1,"no"
"3352",2021-10-19,"Northern Mariana Islands",289,3,"Tuesday",8,0,"no"
"3353",2021-10-26,"Northern Mariana Islands",291,3,"Tuesday",2,0,"no"
"3354",2021-11-02,"Northern Mariana Islands",312,3,"Tuesday",21,0,"no"
"3355",2021-11-09,"Northern Mariana Islands",343,3,"Tuesday",31,0,"no"
"3356",2021-11-16,"Northern Mariana Islands",395,3,"Tuesday",52,0,"no"
"3357",2021-11-23,"Northern Mariana Islands",474,3,"Tuesday",79,0,"no"
"3358",2020-03-10,"Ohio",3,0,"Tuesday",0,0,"no"
"3359",2020-03-17,"Ohio",67,0,"Tuesday",64,0,"no"
"3360",2020-03-24,"Ohio",564,8,"Tuesday",497,8,"no"
"3361",2020-03-31,"Ohio",2199,55,"Tuesday",1635,47,"no"
"3362",2020-04-07,"Ohio",4783,167,"Tuesday",2584,112,"no"
"3363",2020-04-14,"Ohio",7280,324,"Tuesday",2497,157,"no"
"3364",2020-04-21,"Ohio",13725,557,"Tuesday",6445,233,"no"
"3365",2020-04-28,"Ohio",16769,799,"Tuesday",3044,242,"no"
"3366",2020-05-05,"Ohio",20969,1135,"Tuesday",4200,336,"no"
"3367",2020-05-12,"Ohio",25257,1436,"Tuesday",4288,301,"no"
"3368",2020-05-19,"Ohio",28953,1720,"Tuesday",3696,284,"no"
"3369",2020-05-26,"Ohio",33006,2002,"Tuesday",4053,282,"no"
"3370",2020-06-02,"Ohio",36350,2258,"Tuesday",3344,256,"no"
"3371",2020-06-09,"Ohio",39162,2421,"Tuesday",2812,163,"no"
"3372",2020-06-16,"Ohio",42010,2597,"Tuesday",2848,176,"no"
"3373",2020-06-23,"Ohio",46127,2735,"Tuesday",4117,138,"no"
"3374",2020-06-30,"Ohio",51789,2863,"Tuesday",5662,128,"no"
"3375",2020-07-07,"Ohio",58904,2970,"Tuesday",7115,107,"no"
"3376",2020-07-14,"Ohio",67995,3069,"Tuesday",9091,99,"no"
"3377",2020-07-21,"Ohio",77215,3219,"Tuesday",9220,150,"no"
"3378",2020-07-28,"Ohio",86497,3382,"Tuesday",9282,163,"no"
"3379",2020-08-04,"Ohio",95106,3570,"Tuesday",8609,188,"no"
"3380",2020-08-11,"Ohio",102826,3708,"Tuesday",7720,138,"no"
"3381",2020-08-18,"Ohio",109923,3871,"Tuesday",7097,163,"no"
"3382",2020-08-25,"Ohio",116495,3996,"Tuesday",6572,125,"no"
"3383",2020-09-01,"Ohio",124610,4165,"Tuesday",8115,169,"no"
"3384",2020-09-08,"Ohio",131992,4298,"Tuesday",7382,133,"no"
"3385",2020-09-15,"Ohio",139485,4506,"Tuesday",7493,208,"no"
"3386",2020-09-22,"Ohio",145850,4635,"Tuesday",6365,129,"no"
"3387",2020-09-29,"Ohio",152907,4783,"Tuesday",7057,148,"no"
"3388",2020-10-06,"Ohio",161299,4947,"Tuesday",8392,164,"no"
"3389",2020-10-13,"Ohio",171626,5017,"Tuesday",10327,70,"no"
"3390",2020-10-20,"Ohio",185639,5083,"Tuesday",14013,66,"no"
"3391",2020-10-27,"Ohio",202740,5239,"Tuesday",17101,156,"no"
"3392",2020-11-03,"Ohio",226138,5373,"Tuesday",23398,134,"no"
"3393",2020-11-10,"Ohio",261482,5547,"Tuesday",35344,174,"no"
"3394",2020-11-17,"Ohio",312443,5772,"Tuesday",50961,225,"no"
"3395",2020-11-24,"Ohio",371908,6118,"Tuesday",59465,346,"no"
"3396",2020-12-01,"Ohio",430093,6548,"Tuesday",58185,430,"no"
"3397",2020-12-08,"Ohio",510018,7103,"Tuesday",79925,555,"no"
"3398",2020-12-15,"Ohio",579357,7654,"Tuesday",69339,551,"no"
"3399",2020-12-22,"Ohio",637032,8252,"Tuesday",57675,598,"no"
"3400",2020-12-29,"Ohio",682570,8722,"Tuesday",45538,470,"no"
"3401",2021-01-05,"Ohio",735003,9247,"Tuesday",52433,525,"no"
"3402",2021-01-12,"Ohio",792938,9802,"Tuesday",57935,555,"no"
"3403",2021-01-19,"Ohio",836055,10336,"Tuesday",43117,534,"no"
"3404",2021-01-26,"Ohio",872918,10856,"Tuesday",36863,520,"no"
"3405",2021-02-02,"Ohio",902736,11339,"Tuesday",29818,483,"no"
"3406",2021-02-09,"Ohio",925350,11793,"Tuesday",22614,454,"no"
"3407",2021-02-16,"Ohio",943291,16453,"Tuesday",17941,4660,"no"
"3408",2021-02-23,"Ohio",958153,16972,"Tuesday",14862,519,"no"
"3409",2021-03-02,"Ohio",970583,16750,"Tuesday",12430,-222,"no"
"3410",2021-03-09,"Ohio",981619,17662,"Tuesday",11036,912,"no"
"3411",2021-03-16,"Ohio",992223,17992,"Tuesday",10604,330,"no"
"3412",2021-03-23,"Ohio",1002822,18382,"Tuesday",10599,390,"no"
"3413",2021-03-30,"Ohio",1015577,18609,"Tuesday",12755,227,"no"
"3414",2021-04-06,"Ohio",1028800,18741,"Tuesday",13223,132,"no"
"3415",2021-04-13,"Ohio",1043729,18917,"Tuesday",14929,176,"no"
"3416",2021-04-20,"Ohio",1056606,19033,"Tuesday",12877,116,"no"
"3417",2021-04-27,"Ohio",1067262,19188,"Tuesday",10656,155,"no"
"3418",2021-05-04,"Ohio",1077284,19344,"Tuesday",10022,156,"no"
"3419",2021-05-11,"Ohio",1085733,19441,"Tuesday",8449,97,"no"
"3420",2021-05-18,"Ohio",1092616,19628,"Tuesday",6883,187,"no"
"3421",2021-05-25,"Ohio",1098594,19753,"Tuesday",5978,125,"no"
"3422",2021-06-01,"Ohio",1102556,19861,"Tuesday",3962,108,"no"
"3423",2021-06-08,"Ohio",1105329,20021,"Tuesday",2773,160,"no"
"3424",2021-06-15,"Ohio",1107521,20122,"Tuesday",2192,101,"no"
"3425",2021-06-22,"Ohio",1109374,20213,"Tuesday",1853,91,"no"
"3426",2021-06-29,"Ohio",1111124,20309,"Tuesday",1750,96,"no"
"3427",2021-07-06,"Ohio",1112689,20344,"Tuesday",1565,35,"no"
"3428",2021-07-13,"Ohio",1114835,20411,"Tuesday",2146,67,"no"
"3429",2021-07-20,"Ohio",1118513,20449,"Tuesday",3678,38,"no"
"3430",2021-07-27,"Ohio",1123964,20490,"Tuesday",5451,41,"no"
"3431",2021-08-03,"Ohio",1132798,20530,"Tuesday",8834,40,"no"
"3432",2021-08-10,"Ohio",1145925,20580,"Tuesday",13127,50,"no"
"3433",2021-08-17,"Ohio",1164808,20648,"Tuesday",18883,68,"no"
"3434",2021-08-24,"Ohio",1187878,20729,"Tuesday",23070,81,"no"
"3435",2021-08-31,"Ohio",1220900,20866,"Tuesday",33022,137,"no"
"3436",2021-09-07,"Ohio",1262018,21020,"Tuesday",41118,154,"no"
"3437",2021-09-14,"Ohio",1311518,21265,"Tuesday",49500,245,"no"
"3438",2021-09-21,"Ohio",1358918,21596,"Tuesday",47400,331,"no"
"3439",2021-09-28,"Ohio",1400979,21945,"Tuesday",42061,349,"no"
"3440",2021-10-05,"Ohio",1439490,22490,"Tuesday",38511,545,"no"
"3441",2021-10-12,"Ohio",1474723,23021,"Tuesday",35233,531,"no"
"3442",2021-10-19,"Ohio",1503102,23616,"Tuesday",28379,595,"no"
"3443",2021-10-26,"Ohio",1527976,24164,"Tuesday",24874,548,"no"
"3444",2021-11-02,"Ohio",1551705,24763,"Tuesday",23729,599,"no"
"3445",2021-11-09,"Ohio",1580271,25282,"Tuesday",28566,519,"no"
"3446",2021-11-16,"Ohio",1614054,25813,"Tuesday",33783,531,"no"
"3447",2021-11-23,"Ohio",1653380,26190,"Tuesday",39326,377,"no"
"3448",2020-03-10,"Oklahoma",2,0,"Tuesday",0,0,"no"
"3449",2020-03-17,"Oklahoma",18,0,"Tuesday",16,0,"no"
"3450",2020-03-24,"Oklahoma",106,3,"Tuesday",88,3,"no"
"3451",2020-03-31,"Oklahoma",566,23,"Tuesday",460,20,"no"
"3452",2020-04-07,"Oklahoma",1470,67,"Tuesday",904,44,"no"
"3453",2020-04-14,"Oklahoma",2184,109,"Tuesday",714,42,"no"
"3454",2020-04-21,"Oklahoma",2807,164,"Tuesday",623,55,"no"
"3455",2020-04-28,"Oklahoma",3410,207,"Tuesday",603,43,"no"
"3456",2020-05-05,"Oklahoma",4127,247,"Tuesday",717,40,"no"
"3457",2020-05-12,"Oklahoma",4731,278,"Tuesday",604,31,"no"
"3458",2020-05-19,"Oklahoma",5489,294,"Tuesday",758,16,"no"
"3459",2020-05-26,"Oklahoma",6137,318,"Tuesday",648,24,"no"
"3460",2020-06-02,"Oklahoma",6692,339,"Tuesday",555,21,"no"
"3461",2020-06-09,"Oklahoma",7364,353,"Tuesday",672,14,"no"
"3462",2020-06-16,"Oklahoma",8645,363,"Tuesday",1281,10,"no"
"3463",2020-06-23,"Oklahoma",11028,371,"Tuesday",2383,8,"no"
"3464",2020-06-30,"Oklahoma",13757,387,"Tuesday",2729,16,"no"
"3465",2020-07-07,"Oklahoma",17220,404,"Tuesday",3463,17,"no"
"3466",2020-07-14,"Oklahoma",21738,428,"Tuesday",4518,24,"no"
"3467",2020-07-21,"Oklahoma",26326,461,"Tuesday",4588,33,"no"
"3468",2020-07-28,"Oklahoma",33757,509,"Tuesday",7431,48,"no"
"3469",2020-08-04,"Oklahoma",39452,566,"Tuesday",5695,57,"no"
"3470",2020-08-11,"Oklahoma",44725,618,"Tuesday",5273,52,"no"
"3471",2020-08-18,"Oklahoma",49326,682,"Tuesday",4601,64,"no"
"3472",2020-08-25,"Oklahoma",54172,744,"Tuesday",4846,62,"no"
"3473",2020-09-01,"Oklahoma",59399,809,"Tuesday",5227,65,"no"
"3474",2020-09-08,"Oklahoma",65053,854,"Tuesday",5654,45,"no"
"3475",2020-09-15,"Oklahoma",71314,912,"Tuesday",6261,58,"no"
"3476",2020-09-22,"Oklahoma",79072,962,"Tuesday",7758,50,"no"
"3477",2020-09-29,"Oklahoma",86219,1018,"Tuesday",7147,56,"no"
"3478",2020-10-06,"Oklahoma",93346,1066,"Tuesday",7127,48,"no"
"3479",2020-10-13,"Oklahoma",101493,1119,"Tuesday",8147,53,"no"
"3480",2020-10-20,"Oklahoma",109548,1191,"Tuesday",8055,72,"no"
"3481",2020-10-27,"Oklahoma",118409,1273,"Tuesday",8861,82,"no"
"3482",2020-11-03,"Oklahoma",126526,1375,"Tuesday",8117,102,"no"
"3483",2020-11-10,"Oklahoma",140157,1451,"Tuesday",13631,76,"no"
"3484",2020-11-17,"Oklahoma",158408,1544,"Tuesday",18251,93,"no"
"3485",2020-11-24,"Oklahoma",180610,1664,"Tuesday",22202,120,"no"
"3486",2020-12-01,"Oklahoma",199482,1758,"Tuesday",18872,94,"no"
"3487",2020-12-08,"Oklahoma",220686,1922,"Tuesday",21204,164,"no"
"3488",2020-12-15,"Oklahoma",241991,2086,"Tuesday",21305,164,"no"
"3489",2020-12-22,"Oklahoma",265620,2240,"Tuesday",23629,154,"no"
"3490",2020-12-29,"Oklahoma",283781,2405,"Tuesday",18161,165,"no"
"3491",2021-01-05,"Oklahoma",308268,2571,"Tuesday",24487,166,"no"
"3492",2021-01-12,"Oklahoma",337457,2804,"Tuesday",29189,233,"no"
"3493",2021-01-19,"Oklahoma",358374,3037,"Tuesday",20917,233,"no"
"3494",2021-01-26,"Oklahoma",376424,3323,"Tuesday",18050,286,"no"
"3495",2021-02-02,"Oklahoma",392164,3602,"Tuesday",15740,279,"no"
"3496",2021-02-09,"Oklahoma",406064,3870,"Tuesday",13900,268,"no"
"3497",2021-02-16,"Oklahoma",414780,4061,"Tuesday",8716,191,"no"
"3498",2021-02-23,"Oklahoma",420212,4227,"Tuesday",5432,166,"no"
"3499",2021-03-02,"Oklahoma",424999,4534,"Tuesday",4787,307,"no"
"3500",2021-03-09,"Oklahoma",429432,4701,"Tuesday",4433,167,"no"
"3501",2021-03-16,"Oklahoma",433025,4788,"Tuesday",3593,87,"no"
"3502",2021-03-23,"Oklahoma",435634,4788,"Tuesday",2609,0,"no"
"3503",2021-03-30,"Oklahoma",437974,4850,"Tuesday",2340,62,"no"
"3504",2021-04-06,"Oklahoma",440142,4953,"Tuesday",2168,103,"no"
"3505",2021-04-13,"Oklahoma",443882,6669,"Tuesday",3740,1716,"no"
"3506",2021-04-20,"Oklahoma",445725,6697,"Tuesday",1843,28,"no"
"3507",2021-04-27,"Oklahoma",447393,6716,"Tuesday",1668,19,"no"
"3508",2021-05-04,"Oklahoma",449014,6788,"Tuesday",1621,72,"no"
"3509",2021-05-11,"Oklahoma",450400,6832,"Tuesday",1386,44,"no"
"3510",2021-05-18,"Oklahoma",451349,6878,"Tuesday",949,46,"no"
"3511",2021-05-25,"Oklahoma",452377,6918,"Tuesday",1028,40,"no"
"3512",2021-06-01,"Oklahoma",453243,7291,"Tuesday",866,373,"no"
"3513",2021-06-08,"Oklahoma",453970,7316,"Tuesday",727,25,"no"
"3514",2021-06-15,"Oklahoma",454929,7325,"Tuesday",959,9,"no"
"3515",2021-06-22,"Oklahoma",456148,7354,"Tuesday",1219,29,"no"
"3516",2021-06-29,"Oklahoma",457575,7384,"Tuesday",1427,30,"no"
"3517",2021-07-06,"Oklahoma",459524,7388,"Tuesday",1949,4,"no"
"3518",2021-07-13,"Oklahoma",462070,7406,"Tuesday",2546,18,"no"
"3519",2021-07-20,"Oklahoma",467198,7417,"Tuesday",5128,11,"no"
"3520",2021-07-27,"Oklahoma",475578,7454,"Tuesday",8380,37,"no"
"3521",2021-08-03,"Oklahoma",487178,7485,"Tuesday",11600,31,"no"
"3522",2021-08-10,"Oklahoma",501353,7531,"Tuesday",14175,46,"no"
"3523",2021-08-17,"Oklahoma",516663,7594,"Tuesday",15310,63,"no"
"3524",2021-08-24,"Oklahoma",532388,7676,"Tuesday",15725,82,"no"
