"","X","state","date","cases","deaths","weekday","new_cases","new_deaths","mask_mandate","mandate_start","mandate_end","population","us_population","prop_cases","prop_deaths","deaths_per_cases","weeks","cases_proyected","deaths_proyected","new_cases_proyected","new_deaths_proyected"
"735",2159,"Ohio",2020-12-01,430093,6548,"Tuesday",58185,430,"yes","2020-07-23","2021-06-02",11689442,327167434,36.7932874811304,0.56016360746732,1.5224614211345,39,405758.737970401,6298.70179663542,64223.6722969096,410.802130807951
"736",2161,"Oregon",2020-12-01,76655,938,"Tuesday",9318,90,"yes","2020-07-01","2021-06-30",4190713,327167434,18.2916367692085,0.223828260250702,1.22366447068032,40,72200.9702369324,884.759123170468,9986.48604980095,86.0344827079049
"737",2162,"Pennsylvania",2020-12-01,372688,10614,"Tuesday",46073,600,"yes","2020-07-01","2021-06-28",12807060,327167434,29.1001994212567,0.828761636160055,2.84795861417593,39,352142.165600011,10317.7847502477,50652.3623215687,743.157848272029
"738",2164,"Rhode Island",2020-12-01,57906,1380,"Tuesday",6482,55,"yes","2020-05-08","2021-07-06",1057315,327167434,54.7670278015539,1.30519287062039,2.38317272821469,40,55262.7112572546,1349.14426161702,7559.77476314408,50.1374424474755
"739",2165,"South Carolina",2020-12-01,218912,4404,"Tuesday",9682,91,"yes","2020-08-03","2021-05-11",5084127,327167434,43.0579330532066,0.866225410970261,2.01176728548458,39,215135.973201769,4393.71029519297,11950.5266168663,189.897683216491
"740",2168,"Texas",2020-12-01,1275295,22204,"Tuesday",70929,866,"yes","2020-07-03","2021-03-10",28701845,327167434,44.4325094780492,0.773608804590785,1.74108735625875,42,1253006.63188864,21888.6011063282,101120.259199719,1169.08907773093
"741",2170,"Vermont",2020-12-01,4239,72,"Tuesday",477,8,"yes","2020-08-01","2021-06-14",626299,327167434,6.76833269732189,0.114961064922665,1.69851380042463,39,4141.59216638727,66.6567224221818,656.305180894844,7.65672242218182
"742",2172,"Virginia",2020-12-01,240063,4093,"Tuesday",16481,114,"yes","2020-05-29","2021-05-15",8517685,327167434,28.1840664452841,0.480529627475071,1.70496911227469,39,232498.359491786,4053.01512627576,19543.8712460535,162.325140491001
"743",2174,"West Virginia",2020-12-01,48818,758,"Tuesday",6735,76,"yes","2020-07-07","2021-06-20",1805832,327167434,27.0335224982169,0.419751117490442,1.55270596910975,38,45933.0305547116,728.326261927104,7157.97241871224,102.497592234253
"744",2175,"Wisconsin",2020-12-01,416365,3628,"Tuesday",29924,333,"yes","2020-08-01","2021-03-31",5813568,327167434,71.6195286612284,0.624057377500358,0.871350858021207,43,410689.264528357,3526.86379252971,41488.4748729529,440.308570576631
"745",2177,"Alabama",2020-12-08,276665,3942,"Tuesday",23765,304,"yes","2020-07-16","2021-04-09",4887871,327167434,56.6023530490064,0.806486095889192,1.4248278604088,39,261320.089174935,3723.95293761439,16016.104103013,163.159240074828
"746",2179,"Arizona",2020-12-08,379662,6985,"Tuesday",41408,293,"yes","2020-05-08","2021-03-25",7171646,327167434,52.9393112822356,0.973974454400008,1.83979434338965,46,354510.614740616,6782.29519768789,32305.0847505805,167.550437705445
"747",2180,"Arkansas",2020-12-08,174325,2752,"Tuesday",15016,240,"yes","2020-07-20","2021-03-30",3013825,327167434,57.8417791344886,0.913125347357594,1.57866054782733,39,165109.598590665,2567.27216581896,10173.8934190482,78.0454788966108
"748",2182,"Colorado",2020-12-08,270381,3508,"Tuesday",31602,372,"yes","2020-07-16","2021-05-15",5695564,327167434,47.4722081957116,0.615917931920351,1.29742844356667,40,255909.112313218,3279.24985128745,28175.9312683086,282.010957396516
"749",2184,"Delaware",2020-12-08,41464,803,"Tuesday",5121,26,"yes","2020-04-28","2021-05-21",967171,327167434,42.8714260456527,0.83025649032074,1.93661971830986,39,38335.0891600803,787.197286600827,3994.27310052569,21.0335366455041
"750",2186,"Florida",2020-12-08,1073762,19377,"Tuesday",65604,699,"yes","2020-05-11","2021-05-04",21299325,327167434,50.4129590961216,0.909747139874151,1.8045898439319,41,1036764.04355997,18944.6012927198,54187.3494565265,526.534480950148
"751",2187,"Georgia",2020-12-08,493558,9582,"Tuesday",34573,329,"yes","2020-04-24","2021-05-01",10519475,327167434,46.918501160942,0.910881959413374,1.94141316724681,41,469615.215093352,9393.11971566215,18864.5539716856,311.900298186372
"752",2191,"Illinois",2020-12-08,805794,14392,"Tuesday",65284,1217,"yes","2020-05-01","2021-06-11",12741080,327167434,63.2437752529613,1.12957457295614,1.78606442837748,46,775300.193686245,13638.8995689658,58106.6950907466,830.868779476254
"753",2192,"Indiana",2020-12-08,395449,6410,"Tuesday",48352,546,"yes","2020-07-27","2021-04-06",6691878,327167434,59.0938746940694,0.957877594301629,1.62094227068472,40,367742.569802969,6091.03602676103,33601.4223742201,438.656826646222
"754",2193,"Iowa",2020-12-08,246237,2915,"Tuesday",13175,466,"yes","2020-11-17","2021-02-07",3156145,327167434,78.0182786278831,0.923595081975004,1.18381884119771,40,241097.231960828,2543.16542486868,9866.33040822161,161.005825659451
"755",2194,"Kansas",2020-12-08,177780,1856,"Tuesday",17062,296,"yes","2020-07-03","2021-04-01",2911505,327167434,61.0612037417075,0.637470998675942,1.04398695016312,40,169046.359016347,1614.75340886111,12853.7347500515,53.3137361549268
"756",2195,"Kentucky",2020-12-08,210232,2328,"Tuesday",22947,231,"yes","2020-07-10","2021-06-11",4468402,327167434,47.048586944505,0.5209916207181,1.1073480726055,40,198644.281880108,2181.32692134189,20397.351930644,163.107491903918
"757",2196,"Louisiana",2020-12-08,254562,6652,"Tuesday",16822,197,"yes","2020-08-07","2021-04-28",4659978,327167434,54.6272965237175,1.42747455030904,2.6131158617547,40,244702.867315605,6522.02980262456,11442.7860971517,113.838515456474
"758",2197,"Maine",2020-12-08,14049,239,"Tuesday",2073,25,"yes","2020-05-01","2021-05-24",1338404,327167434,10.4968305534054,0.178570894886746,1.70118869670439,39,12611.766180327,227.714013529409,1014.17488150422,26.0452376102727
"759",2198,"Maryland",2020-12-08,220279,4916,"Tuesday",18800,243,"yes","2020-04-18","2021-05-15",6042718,327167434,36.453628979542,0.813541191232158,2.23171523386251,40,209801.119389373,4772.06334127492,15650.0486447078,216.229618550624
"760",2199,"Massachusetts",2020-12-08,263447,11076,"Tuesday",34242,298,"yes","2020-05-06","2021-05-29",6902149,327167434,38.168836981062,1.60471760316968,4.20426119864717,45,238775.741399924,10893.3249113007,17822.875134539,245.508441506458
"761",2201,"Minnesota",2020-12-08,359262,4086,"Tuesday",36891,412,"yes","2020-07-25","2021-05-14",5611179,327167434,64.0261164364922,0.728189209433525,1.13733152963575,40,344082.208806881,3842.41019584439,34884.3751980294,287.515234565142
"762",2204,"Montana",2020-12-08,69465,763,"Tuesday",6141,63,"yes","2020-07-15","2021-02-12",1062305,327167434,65.3908246689981,0.718249466960995,1.09839487511697,39,66419.5440961777,737.864787372622,4349.10628396639,62.3722663293454
"763",2207,"New Hampshire",2020-12-08,26623,566,"Tuesday",4857,38,"yes","2020-11-20","2021-04-16",1356458,327167434,19.626851697583,0.417263195764263,2.12598129436953,41,23684.9000511009,535.663680817888,3538.34227963339,17.0736197923974
"764",2208,"New Jersey",2020-12-08,378891,17426,"Tuesday",35152,343,"yes","2020-04-08","2021-05-28",8908520,327167434,42.5313071082514,1.95610494223507,4.59921191054947,40,358693.1799233,17216.5499152882,27807.9703408699,296.140060235801
"765",2211,"North Carolina",2020-12-08,404520,5642,"Tuesday",35905,320,"yes","2020-06-26","2021-05-14",10383620,327167434,38.9575119274396,0.543355785361945,1.39473944427964,41,381816.257629778,5429.15128377392,25007.6480114351,194.512944194048
"766",2212,"North Dakota",2020-12-08,85688,1064,"Tuesday",6027,104,"yes","2020-11-14","2021-01-18",760077,327167434,112.735946489632,1.39985817226413,1.2417141256652,39,82425.5271808182,997.598917175663,3405.42710504975,45.4567693440388
"767",2214,"Ohio",2020-12-08,510018,7103,"Tuesday",79925,555,"yes","2020-07-23","2021-06-02",11689442,327167434,43.6306540551722,0.607642349395292,1.39269594406472,40,462514.97769307,6774.20398178214,56756.2397226693,475.50218514672
"768",2216,"Oregon",2020-12-08,87082,1082,"Tuesday",10427,144,"yes","2020-07-01","2021-06-30",4190713,327167434,20.779757525748,0.258189954788123,1.24250706230909,41,81786.9193598649,986.520993092048,9585.94912293251,101.76186992158
"769",2217,"Pennsylvania",2020-12-08,442528,11592,"Tuesday",69840,978,"yes","2020-07-01","2021-06-28",12807060,327167434,34.5534416173579,0.905125766569377,2.61949526357654,40,398107.217266576,10927.3494408423,45965.0516665651,609.564690594634
"770",2219,"Rhode Island",2020-12-08,67067,1470,"Tuesday",9161,90,"yes","2020-05-08","2021-07-06",1057315,327167434,63.4314277202158,1.39031414479129,2.19183801273354,41,61447.2457768619,1408.35029947728,6184.53451960729,59.2060378602521
"771",2220,"South Carolina",2020-12-08,236954,4585,"Tuesday",18042,181,"yes","2020-08-03","2021-05-11",5084127,327167434,46.6066248935166,0.90182640992249,1.93497472083189,40,223919.737114739,4450.21749140915,8783.76391296921,56.5071962161819
"772",2223,"Texas",2020-12-08,1374960,23439,"Tuesday",99665,1235,"yes","2020-07-03","2021-03-10",28701845,327167434,47.9049343343607,0.816637397351982,1.70470413684762,43,1312310.91834699,22650.0921161109,59304.2864583516,761.491009782723
"773",2225,"Vermont",2020-12-08,5180,85,"Tuesday",941,13,"yes","2020-08-01","2021-06-14",626299,327167434,8.27080994860282,0.135717923867035,1.64092664092664,40,4499.72247708827,76.3675323681471,358.130310700999,9.71080994596531
"774",2227,"Virginia",2020-12-08,262730,4260,"Tuesday",22667,167,"yes","2020-05-29","2021-05-15",8517685,327167434,30.8452355305462,0.500135893731689,1.62143645567693,40,248753.628973203,4151.21901864851,16255.2694814167,98.2038923727596
"775",2229,"West Virginia",2020-12-08,57060,870,"Tuesday",8242,112,"yes","2020-07-07","2021-06-20",1805832,327167434,31.5976236992145,0.481772390787183,1.52471083070452,39,52579.5213837618,799.11930262261,6646.49082905022,70.7930406955057
"776",2230,"Wisconsin",2020-12-08,448009,4059,"Tuesday",31644,431,"yes","2020-08-01","2021-03-31",5813568,327167434,77.062657562447,0.698194293074408,0.906008584648969,44,432185.034410418,3806.91524570907,21495.769882061,280.051453179362
"777",2232,"Alabama",2020-12-15,301533,4124,"Tuesday",24868,182,"yes","2020-07-16","2021-04-09",4887871,327167434,61.690048694002,0.843721121117967,1.36767783294034,40,289372.274196858,4103.397434136,28052.1850219231,379.44449652161
"778",2234,"Arizona",2020-12-15,427121,7428,"Tuesday",47459,443,"yes","2020-05-08","2021-03-25",7171646,327167434,59.5568994900194,1.0357454899475,1.73908564551965,47,402229.784501135,7136.27618441056,47719.1697605191,353.980986722669
"779",2235,"Arkansas",2020-12-15,189198,3016,"Tuesday",14873,264,"yes","2020-07-20","2021-03-30",3013825,327167434,62.7767040222973,1.00072167428434,1.59409718918805,40,182355.705120212,2880.46648734426,17246.1065295468,313.194321525299
"780",2237,"Colorado",2020-12-15,295558,4131,"Tuesday",25177,623,"yes","2020-07-16","2021-05-15",5695564,327167434,51.8926659414239,0.725301304664472,1.39769520703212,41,287717.441940634,3710.23441968019,31808.3296274157,430.98456839274
"781",2239,"Delaware",2020-12-15,47142,826,"Tuesday",5678,23,"yes","2020-04-28","2021-05-21",967171,327167434,48.7421562474475,0.854037186805642,1.75215306944975,40,44289.0542762372,816.324457758446,5953.9651161569,29.127171157619
"782",2241,"Florida",2020-12-15,1143786,20081,"Tuesday",70024,704,"yes","2020-05-11","2021-05-04",21299325,327167434,53.7005750182224,0.942799830511061,1.75566058685803,42,1108147.94453569,19736.2493463343,71383.9009757221,791.648053614543
"783",2242,"Georgia",2020-12-15,534488,9856,"Tuesday",40930,274,"yes","2020-04-24","2021-05-01",10519475,327167434,50.8093797456622,0.936928886660218,1.8440077232791,42,511809.151641671,9750.86107074035,42193.9365483194,357.741355078209
"784",2246,"Illinois",2020-12-15,865261,15591,"Tuesday",59467,1199,"yes","2020-05-01","2021-06-11",12741080,327167434,67.9111189946221,1.22367962527509,1.80188405579357,47,840563.601543714,15042.0287205367,65263.4078574695,1403.12915157089
"785",2247,"Indiana",2020-12-15,437513,6968,"Tuesday",42064,558,"yes","2020-07-27","2021-04-06",6691878,327167434,65.3797035749905,1.04126225851697,1.59263839017355,41,422095.082400641,6701.77840063676,54352.5125976723,610.742373875732
"786",2248,"Iowa",2020-12-15,258253,3337,"Tuesday",12016,422,"yes","2020-11-17","2021-02-07",3156145,327167434,81.8254547874068,1.05730250036041,1.29214375050822,41,253101.216483761,3180.26599881097,12003.9845229325,637.100573942295
"787",2249,"Kansas",2020-12-15,193555,2109,"Tuesday",15775,253,"yes","2020-07-03","2021-04-01",2911505,327167434,66.4793637654752,0.724367638042868,1.08961277156364,41,186978.681560707,2024.438829493,17932.3225443597,409.685420631888
"788",2250,"Kentucky",2020-12-15,231287,2499,"Tuesday",21055,171,"yes","2020-07-10","2021-06-11",4468402,327167434,51.7605622770735,0.559260335126517,1.08047577252504,41,222739.240871872,2452.87405043474,24094.958991764,271.54712909285
"789",2251,"Louisiana",2020-12-15,272276,6895,"Tuesday",17714,243,"yes","2020-08-07","2021-04-28",4659978,327167434,58.428602023443,1.47962071923945,2.53235687317281,41,263414.229988138,6752.74325078329,18711.3626725331,230.713448158726
"790",2252,"Maine",2020-12-15,16760,265,"Tuesday",2711,26,"yes","2020-05-01","2021-05-24",1338404,327167434,12.5223773987525,0.197997017343044,1.58114558472554,40,15216.410821456,252.574769164878,2604.64464112906,24.8607556354692
"791",2253,"Maryland",2020-12-15,239694,5206,"Tuesday",19415,290,"yes","2020-04-18","2021-05-15",6042718,327167434,39.6665871218879,0.861532840023314,2.17193588491994,41,230326.947007443,5042.19829028419,20525.82761807,270.134949009276
"792",2254,"Massachusetts",2020-12-15,298160,11443,"Tuesday",34713,367,"yes","2020-05-06","2021-05-29",6902149,327167434,43.1981401734445,1.65788944863404,3.83787228333781,46,282441.066323676,11228.075673694,43665.3249237525,334.750762393345
"793",2256,"Minnesota",2020-12-15,384223,4542,"Tuesday",24961,456,"yes","2020-07-25","2021-05-14",5611179,327167434,68.4745576642627,0.809455552923904,1.18212600495025,41,379261.660087812,4309.01461857867,35179.4512809305,466.60442273428
"794",2259,"Montana",2020-12-15,74160,826,"Tuesday",4695,63,"yes","2020-07-15","2021-02-12",1062305,327167434,69.8104593313596,0.77755446882016,1.11380798274002,40,72755.3425737794,796.595386629875,6335.79847760173,58.7305992572532
"795",2262,"New Hampshire",2020-12-15,32545,604,"Tuesday",5922,38,"yes","2020-11-20","2021-04-16",1356458,327167434,23.9926337564451,0.445277332582358,1.85589184206483,42,29443.9570683966,586.013587080047,5759.05701729576,50.3499062621592
"796",2263,"New Jersey",2020-12-15,411282,17872,"Tuesday",32391,446,"yes","2020-04-08","2021-05-28",8908520,327167434,46.1672645961394,2.00616937493545,4.34543695080261,41,397792.901921309,17600.0740114482,39099.7219980084,383.524096159916
"797",2266,"North Carolina",2020-12-15,447303,5926,"Tuesday",42783,284,"yes","2020-06-26","2021-05-14",10383620,327167434,43.0777513044584,0.570706555132025,1.32482903088063,42,423763.450204791,5809.1446086152,41947.1925750134,379.993324841281
"798",2267,"North Dakota",2020-12-15,88401,1176,"Tuesday",2713,112,"yes","2020-11-14","2021-01-18",760077,327167434,116.30532169767,1.5472116640814,1.33030169341976,40,88870.3995097517,1120.15165639896,6444.87232893353,122.552739223296
"799",2269,"Ohio",2020-12-15,579357,7654,"Tuesday",69339,551,"yes","2020-07-23","2021-06-02",11689442,327167434,49.5624170939896,0.654778902192252,1.32111979314999,41,555388.737580184,7397.89880980347,92873.7598871139,623.694828021328
"800",2271,"Oregon",2020-12-15,96093,1213,"Tuesday",9011,131,"yes","2020-07-01","2021-06-30",4190713,327167434,22.9299882860029,0.289449551902027,1.26231879533369,42,92815.8931807677,1162.08921852514,11028.9738209028,175.56822543309
"801",2272,"Pennsylvania",2020-12-15,515009,12930,"Tuesday",72481,1338,"yes","2020-07-01","2021-06-28",12807060,327167434,40.2128981983375,1.00959939283489,2.51063573646286,41,482212.459693887,12114.2914271683,84105.2424273106,1186.94198632597
"802",2274,"Rhode Island",2020-12-15,75237,1570,"Tuesday",8170,100,"yes","2020-05-08","2021-07-06",1057315,327167434,71.1585478310626,1.4848933383145,2.08673923734333,42,72177.450452175,1517.17772883389,10730.2046753131,108.827429356615
"803",2275,"South Carolina",2020-12-15,257320,4756,"Tuesday",20366,171,"yes","2020-08-03","2021-05-11",5084127,327167434,50.6124256927492,0.935460502855259,1.8482822944194,41,246525.17865595,4678.270775016,22605.4415412117,228.053283606844
"804",2278,"Texas",2020-12-15,1513068,24796,"Tuesday",138108,1357,"yes","2020-07-03","2021-03-10",28701845,327167434,52.7167504388655,0.863916587940601,1.6387895322616,44,1427676.3570097,24082.025349692,115365.438662713,1431.93323358109
"805",2280,"Vermont",2020-12-15,5923,100,"Tuesday",743,15,"yes","2020-08-01","2021-06-14",626299,327167434,9.45714427134643,0.159668145725923,1.68833361472227,41,5726.15278057011,92.3553674070375,1226.43030348184,15.9878350388904
"806",2282,"Virginia",2020-12-15,288309,4470,"Tuesday",25579,210,"yes","2020-05-29","2021-05-15",8517685,327167434,33.8482815459834,0.524790480042406,1.55041986202304,41,274853.887660218,4346.038070399,26100.2586870154,194.819051750482
"807",2284,"West Virginia",2020-12-15,65708,1012,"Tuesday",8648,142,"yes","2020-07-07","2021-06-20",1805832,327167434,36.3865520159129,0.560406505145551,1.54014731843916,40,61688.9899456903,932.060870876184,9109.46856192849,132.941568253573
"808",2285,"Wisconsin",2020-12-15,475340,4412,"Tuesday",27331,353,"yes","2020-08-01","2021-03-31",5813568,327167434,81.7639012737101,0.758914319055011,0.928177725417596,45,464721.751466646,4293.33659047447,32536.7170562273,486.421344765401
"809",2286,"Wyoming",2020-12-15,40064,328,"Tuesday",2589,48,"yes","2020-12-09","2021-03-16",577737,327167434,69.3464327193862,0.567732376496572,0.818690095846645,40,39456.8119627151,308.939279245728,3547.44460341501,63.5158222019341
